drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,2002,3,00:03,,6,2,71,CIN 6,1,PIT,FG
9,1985,0,00:03,,0,2,71,,0,,TIMEOUT
9,1891,1,00:19,,5,2,71,CIN 39,0,PIT,PENALTY
9,1924,1,00:16,,5,2,72,CIN 5,0,PIT,
9,1823,2,00:38,,2,2,33,PIT 47,0,PIT,
9,1747,1,01:28,,10,2,-7,PIT 23,0,PIT,
9,1771,2,00:55,,17,2,16,PIT 16,0,PIT,
9,1946,0,00:12,,0,2,72,,0,,TIMEOUT
9,1795,1,00:48,,10,2,24,PIT 39,0,PIT,
9,1963,2,00:12,,5,2,71,CIN 5,0,PIT,
9,1847,1,00:21,,10,2,71,CIN 44,0,PIT,PENALTY
10,2037,0,15:00,,0,3,0,PIT 35,0,PIT,KICKOFF
10,2059,1,14:54,,10,3,0,CIN 17,0,CIN,
10,2106,3,14:06,,9,3,9,CIN 18,0,CIN,
10,2085,2,14:50,,10,3,1,CIN 17,0,CIN,
10,2127,4,13:27,,1,3,9,CIN 26,0,CIN,PUNT
20,3439,0,05:14,,0,4,0,PIT 35,0,PIT,KICKOFF
20,3521,4,03:33,,2,4,8,CIN 33,0,CIN,
20,3454,1,05:14,,10,4,-1,CIN 25,0,CIN,
20,3497,3,04:04,,12,4,8,CIN 23,0,CIN,
20,3473,2,04:40,,11,4,-2,CIN 24,0,CIN,
6,1274,0,07:12,,0,2,75,PIT 15,1,CIN,XP
6,1160,1,09:21,,10,2,65,PIT 27,0,CIN,
6,1202,2,07:53,,10,2,65,PIT 10,0,CIN,
6,1054,1,11:17,,10,2,75,CIN 49,0,CIN,
6,1004,2,12:08,,8,2,2,CIN 27,0,CIN,
6,1080,2,11:09,,10,2,48,CIN 49,0,CIN,PENALTY
6,1136,2,10:02,,2,2,48,PIT 36,0,CIN,
6,983,1,12:46,,10,2,2,CIN 25,0,CIN,
6,1181,1,08:37,,10,2,65,PIT 10,0,CIN,
6,1228,3,07:48,,10,2,74,PIT 10,0,CIN,
6,1026,3,12:02,,8,2,24,CIN 27,0,CIN,
6,1112,1,10:39,,10,2,65,PIT 44,0,CIN,
6,961,0,12:52,,0,2,0,PIT 35,0,PIT,KICKOFF
6,1252,4,07:16,,1,2,75,PIT 1,1,CIN,TD
18,3039,1,11:05,,10,4,-11,PIT 45,0,CIN,
18,3058,0,10:21,,0,4,-11,,0,,TIMEOUT
18,3116,4,09:32,,34,4,-24,CIN 31,0,CIN,PUNT
18,3075,2,10:21,,21,4,-11,CIN 44,0,CIN,
18,3097,3,10:16,,21,4,-24,CIN 44,0,CIN,
1,205,1,10:10,,9,1,68,CIN 9,0,PIT,
1,49,1,15:00,,10,1,5,PIT 25,0,PIT,
1,94,3,13:38,,5,1,28,PIT 30,0,PIT,
1,184,1,10:56,,10,1,66,CIN 20,0,PIT,
1,142,1,12:13,,10,1,52,CIN 31,0,PIT,
1,246,0,09:25,,0,1,75,CIN 15,1,PIT,XP
1,163,2,11:35,,2,1,55,CIN 23,0,PIT,
1,37,0,15:00,,0,1,0,CIN 35,0,CIN,KICKOFF
1,118,1,12:52,,10,1,44,CIN 47,0,PIT,
1,73,2,14:11,,8,1,5,PIT 27,0,PIT,
1,226,2,09:30,,7,1,75,CIN 7,1,PIT,TD
5,818,1,00:10,,10,1,1,PIT 25,0,PIT,
5,839,0,,,0,1,1,,0,,
5,856,2,15:00,,9,2,11,PIT 26,0,PIT,
5,925,1,12:59,,10,2,75,CIN 31,1,PIT,TD
5,945,0,12:52,,0,2,75,CIN 15,1,PIT,XP
5,803,0,00:10,,0,1,0,CIN 35,0,CIN,KICKOFF
5,901,2,13:42,,5,2,44,PIT 41,0,PIT,
5,880,1,14:23,,10,2,16,PIT 36,0,PIT,
13,2441,1,06:48,,10,3,0,CIN 40,0,PIT,
13,2505,4,05:33,,1,3,9,CIN 31,1,PIT,FG
13,2462,2,06:07,,10,3,9,CIN 40,0,PIT,
13,2483,3,05:38,,1,3,9,CIN 31,0,PIT,
21,3648,4,00:39,,9,4,11,CIN 21,0,PIT,
21,3568,1,02:44,,10,4,14,CIN 22,0,PIT,
21,3589,0,02:00,,0,4,14,,0,,
21,3627,3,01:19,,8,4,11,CIN 20,0,PIT,
21,3547,1,03:27,,10,4,10,CIN 32,0,PIT,
21,3606,2,02:00,,6,4,12,CIN 18,0,PIT,
11,2318,2,08:51,,9,3,58,CIN 27,0,PIT,
11,2297,1,09:30,,10,3,50,CIN 28,0,PIT,
11,2339,3,08:06,,1,3,54,CIN 19,0,PIT,
11,2167,2,12:44,,7,3,18,PIT 26,0,PIT,
11,2276,2,10:07,,6,3,49,CIN 34,0,PIT,
11,2231,3,11:24,,8,3,39,PIT 43,0,PIT,
11,2255,1,10:50,,10,3,43,CIN 38,0,PIT,
11,2360,4,07:28,,5,3,54,CIN 23,1,PIT,FG
11,2146,1,13:20,,10,3,3,PIT 23,0,PIT,
11,2209,2,11:30,,8,3,20,PIT 43,0,PIT,
11,2188,1,12:12,,10,3,20,PIT 41,0,PIT,
14,2644,3,03:10,,4,3,19,CIN 44,0,CIN,INT
14,2524,0,05:28,,0,3,0,PIT 35,0,PIT,KICKOFF
14,2574,2,04:45,,4,3,13,CIN 31,0,CIN,
14,2539,1,05:28,,10,3,19,CIN 25,0,CIN,FUMBLE
14,2598,1,04:04,,10,3,19,CIN 38,0,CIN,
14,2622,2,03:17,,4,3,19,CIN 44,0,CIN,
8,1611,0,01:50,,0,2,0,PIT 35,0,PIT,KICKOFF
8,1652,2,01:47,,10,2,-1,CIN 25,0,CIN,
8,1690,3,01:42,,11,2,0,CIN 24,0,CIN,
8,1673,0,01:42,,0,2,-1,,0,,TIMEOUT
8,1711,0,01:35,,0,2,0,,0,,TIMEOUT
8,1626,1,01:50,,10,2,0,CIN 25,0,CIN,
8,1728,4,01:35,,10,2,0,CIN 25,0,CIN,PUNT
19,3230,2,07:03,,7,4,17,PIT 40,0,PIT,
19,3420,4,05:17,,1,4,70,CIN 7,1,PIT,FG
19,3323,1,06:15,,10,4,63,CIN 16,0,PIT,
19,3162,2,08:44,,6,4,9,PIT 27,0,PIT,
19,3183,3,08:01,,1,4,14,PIT 32,0,PIT,PENALTY
19,3365,0,05:25,,0,4,67,,0,,TIMEOUT
19,3403,0,05:18,,0,4,70,,0,,TIMEOUT
19,3278,4,06:53,,7,4,61,PIT 40,0,PIT,
19,3206,1,07:41,,10,4,17,PIT 37,0,PIT,
19,3141,1,09:20,,10,4,4,PIT 23,0,PIT,
19,3382,3,05:25,,4,4,70,CIN 10,0,PIT,
19,3306,0,06:15,,0,4,61,,0,,TIMEOUT
19,3256,3,06:58,,7,4,17,PIT 40,0,PIT,
19,3344,2,05:33,,8,4,67,CIN 14,0,PIT,
22,3669,1,00:38,,10,4,-1,CIN 21,0,CIN,
22,3690,0,,,0,4,-1,,0,,
12,2379,0,07:23,,0,3,0,PIT 35,0,PIT,KICKOFF
12,2394,1,07:23,,10,3,8,CIN 25,0,CIN,
12,2415,2,06:55,,2,3,8,CIN 33,0,CIN,INT
16,2833,1,14:57,,10,4,1,CIN 38,0,CIN,
16,2908,3,13:35,,3,4,0,CIN 45,0,CIN,
16,2884,2,14:14,,9,4,7,CIN 39,0,CIN,
16,2927,4,12:57,,10,4,0,CIN 38,0,CIN,PUNT
7,1410,2,05:58,,2,2,62,PIT 41,0,PIT,
7,1316,1,07:07,,10,2,7,PIT 21,0,PIT,
7,1549,0,02:00,,0,2,75,,0,,
7,1382,1,06:22,,10,2,20,PIT 33,0,PIT,
7,1359,3,06:22,,3,2,12,PIT 28,0,PIT,PENALTY
7,1525,2,02:33,,7,2,75,CIN 7,0,PIT,
7,1460,2,04:23,,7,2,70,CIN 14,0,PIT,PENALTY
7,1290,0,07:12,,0,2,0,CIN 35,0,CIN,KICKOFF
7,1566,3,02:00,,4,2,75,CIN 4,0,PIT,
7,1588,4,02:00,,4,2,75,CIN 4,1,PIT,FG
7,1337,2,06:27,,3,2,12,PIT 28,0,PIT,
7,1483,2,04:02,,2,2,73,CIN 9,0,PIT,
7,1439,1,05:00,,10,2,65,CIN 17,0,PIT,
7,1504,1,03:19,,6,2,72,CIN 6,0,PIT,
3,589,4,03:50,,6,1,4,PIT 14,0,PIT,PUNT
3,567,3,03:55,,6,1,4,PIT 14,0,PIT,
3,546,2,04:39,,7,1,4,PIT 13,0,PIT,
3,521,1,05:21,,10,1,3,PIT 10,0,PIT,
17,3014,4,11:18,,1,4,9,PIT 13,0,PIT,PUNT
17,2967,2,12:10,,4,4,9,PIT 10,0,PIT,
17,2988,3,11:24,,1,4,9,PIT 13,0,PIT,
17,2946,1,12:46,,10,4,6,PIT 4,0,PIT,
4,767,3,00:16,,6,1,53,PIT 6,1,CIN,TD
4,787,0,00:10,,0,1,53,PIT 15,1,CIN,XP
4,696,3,01:36,,5,1,46,PIT 23,0,CIN,
4,720,1,01:04,,7,1,47,PIT 7,0,CIN,
4,630,2,03:38,,10,1,25,CIN 47,0,CIN,
4,746,2,00:59,,7,1,47,PIT 7,0,CIN,
4,651,1,02:51,,10,1,26,PIT 28,0,CIN,
4,608,1,03:44,,10,1,0,CIN 47,0,CIN,
