drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,-2,3,0:03
6,1,Missed FG,0,37,8,4:06
14,1,Touchdown,0,75,5,1:27
7,4,Touchdown,0,55,9,2:06
8,3,Field Goal,0,73,14,1:42
10,1,Punt,0,20,7,2:43
12,5,Touchdown,0,90,16,7:55
16,7,Touchdown,-5,80,19,4:36
11,2,Punt,-10,49,10,4:28
3,0,Punt,0,-5,4,1:10
17,1,End of Game,0,11,9,1:53
4,3,Field Goal,0,75,11,4:10
2,4,Missed FG,-5,55,15,6:45
1,5,Touchdown,0,75,9,3:51
5,3,Field Goal,0,47,13,6:07
13,5,Touchdown,0,75,9,4:05
15,4,Touchdown,5,48,10,2:53
