drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Interception,0,1,2,0:50
25,2,Downs,0,34,10,1:05
26,0,Blocked FG,0,4,6,0:29
27,0,Downs,-5,10,5,0:59
20,7,Field Goal,0,92,23,8:11
21,1,Punt,-5,3,8,3:07
22,1,Field Goal,-10,31,7,2:29
23,0,Downs,0,-4,5,0:59
28,0,End of Game,0,-1,2,0:03
1,0,Punt,0,4,5,2:11
3,0,Punt,0,-3,4,1:26
2,2,Punt,-5,26,9,3:25
5,2,Touchdown,0,17,6,1:12
4,0,Interception,0,1,3,1:38
7,4,Field Goal,30,45,14,5:00
6,0,Interception,0,0,2,0:15
9,3,Field Goal,0,66,10,3:57
8,1,Punt,5,-6,7,2:20
11,0,Punt,0,8,4,1:15
10,1,Punt,0,22,8,2:23
13,4,Touchdown,0,79,5,1:02
12,3,Fumble,22,55,14,3:36
15,0,Punt,0,0,5,1:45
14,0,End of Half,0,8,4,0:20
17,3,Touchdown,0,81,10,3:30
16,1,Field Goal,28,16,9,2:57
19,1,Punt,0,23,9,2:34
18,2,Touchdown,0,53,5,1:02
