drive,fds,result,penyds,ydsgained,numplays,postime
24,3,Downs,0,41,14,4:25
25,0,Punt,0,-2,4,2:18
26,3,Downs,27,24,11,1:54
27,0,Punt,0,9,6,0:46
20,1,Punt,0,5,8,2:53
21,5,Field Goal,0,75,16,8:31
22,0,Fumble,0,0,1,0:10
23,0,Field Goal,0,0,4,1:00
28,2,Downs,0,28,7,1:21
29,0,End of Game,0,-1,2,0:19
1,5,Field Goal,0,68,18,9:36
3,1,Punt,0,18,5,2:37
2,1,Punt,0,9,8,2:24
5,0,Punt,0,9,4,1:38
4,0,Punt,0,1,5,0:38
7,2,Missed FG,0,45,9,3:08
6,4,Touchdown,23,59,9,3:34
9,0,Punt,0,9,4,1:38
8,0,Punt,0,0,4,0:58
11,1,Punt,15,8,8,0:39
10,1,Punt,0,16,6,1:49
13,0,End of Half,0,5,2,0:35
12,0,Punt,0,7,6,0:46
15,0,Interception,0,8,2,0:52
14,0,Punt,-5,13,6,0:59
17,0,Punt,0,2,4,1:02
16,0,Punt,0,2,4,1:35
19,1,Touchdown,0,3,3,0:41
18,0,Punt,0,0,4,1:14
