drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,0,2,0:03
18,1,End of Game,0,33,9,1:56
6,3,Touchdown,0,74,5,1:18
14,4,Touchdown,5,84,12,4:51
7,0,Punt,5,-3,8,2:25
8,5,Touchdown,-3,98,16,1:40
10,2,Field Goal,0,54,9,3:53
12,1,Punt,0,22,7,3:59
16,2,Field Goal,0,48,10,3:49
11,0,Punt,0,-5,5,1:39
3,0,Punt,0,6,6,1:16
17,4,Touchdown,0,75,11,2:04
4,0,Punt,-10,9,5,2:30
2,5,Field Goal,30,48,15,7:20
1,5,Field Goal,0,56,16,6:39
5,4,Field Goal,15,59,14,6:49
13,3,Field Goal,0,83,8,2:46
15,3,Field Goal,0,73,13,5:03
