drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,0,2,0:19
24,0,Punt,-15,24,9,0:38
10,0,Punt,0,2,5,0:50
20,1,Touchdown,0,78,3,0:40
6,2,Interception,0,24,5,1:33
18,2,Touchdown,0,33,5,1:20
25,1,Field Goal,0,19,5,0:13
1,0,Punt,-5,12,6,2:41
5,8,Touchdown,0,90,20,9:34
13,3,Touchdown,36,18,10,3:43
21,3,Touchdown,36,39,7,1:32
23,2,Field Goal,-15,62,12,2:17
11,2,Missed FG,0,41,8,4:49
14,3,Downs,5,58,13,3:58
8,3,Downs,0,49,17,2:10
19,1,Punt,0,15,8,3:01
22,2,Field Goal,13,39,11,2:32
12,0,Interception,0,4,2,0:23
16,4,Touchdown,0,55,6,2:10
7,4,Downs,5,42,13,5:27
3,0,Punt,0,6,4,2:02
17,0,Fumble,0,4,2,0:26
4,2,Punt,0,25,7,3:14
2,2,Punt,15,24,9,3:00
15,0,Punt,0,6,5,1:28
