drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,6,5,1:02
25,7,Touchdown,32,48,13,5:51
26,3,Downs,0,53,11,2:41
27,0,Punt,0,1,6,2:09
20,1,Punt,-10,19,6,2:33
21,0,Punt,0,2,4,1:11
22,1,Interception,0,12,5,2:50
23,5,Touchdown,2,75,16,3:55
28,0,End of Game,0,-1,2,0:24
1,2,Punt,0,29,10,3:40
3,0,Punt,0,-4,4,2:13
2,1,Punt,0,21,7,2:25
5,0,Punt,0,6,5,1:40
4,5,Touchdown,5,47,11,3:18
7,2,Interception,-15,24,7,3:10
6,2,Downs,0,41,8,2:34
9,1,Punt,0,29,7,2:50
8,5,Touchdown,3,56,10,2:44
11,0,Punt,0,2,4,0:53
10,3,Fumble,15,36,6,2:09
13,0,Punt,0,-9,5,0:51
12,0,Punt,0,3,5,1:17
15,0,Punt,0,-10,5,1:56
14,0,End of Half,0,-1,2,0:16
17,0,Punt,0,3,4,0:52
16,0,Punt,0,4,4,1:56
19,0,Punt,0,-2,4,1:33
18,0,Punt,0,5,4,1:07
