drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Punt,0,6,4,1:28
10,0,Punt,0,0,6,1:38
13,3,Interception,0,54,8,3:08
12,3,Field Goal,-10,66,11,5:37
15,1,Punt,-5,22,10,2:50
14,0,Fumble,0,22,3,1:22
17,2,Punt,-25,50,12,4:47
16,1,Punt,0,16,5,2:17
19,0,Fumble,0,0,1,0:07
18,4,Touchdown,0,92,13,4:28
20,1,End of Game,0,13,9,2:18
1,3,Field Goal,5,47,13,5:19
3,2,Missed FG,0,33,9,3:00
2,2,Downs,0,42,8,3:56
5,2,Punt,-10,51,14,4:58
4,4,Touchdown,15,45,6,1:57
7,1,Field Goal,-5,45,7,2:51
6,0,Punt,-7,16,5,2:34
9,0,End of Half,0,-1,3,0:02
8,4,Interception,-20,96,17,5:23
