drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Field Goal,0,34,13,4:54
21,2,Fumble,0,48,7,1:34
22,0,End of Game,0,-1,2,0:22
1,5,Touchdown,-10,90,15,4:15
3,0,Field Goal,0,7,4,1:55
2,0,Punt,0,-5,7,1:58
5,1,Punt,0,18,8,2:36
4,2,Field Goal,0,51,11,3:39
7,2,Fumble,0,36,6,3:22
6,2,Punt,-5,23,8,3:10
9,1,Punt,0,22,7,3:24
8,1,Punt,-15,17,6,2:53
11,2,Field Goal,52,27,9,1:14
10,1,Punt,0,18,6,1:32
13,5,Touchdown,5,75,13,5:03
12,0,End of Half,0,0,2,0:02
15,4,Touchdown,0,54,7,1:45
14,0,Punt,0,-6,5,1:24
17,2,Punt,5,19,10,2:28
16,2,Field Goal,0,54,9,3:36
19,2,Interception,0,24,6,2:38
18,6,Touchdown,0,80,14,6:16
