drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Touchdown,0,13,2,0:06
25,0,Punt,0,-9,6,1:10
26,2,Field Goal,10,19,8,0:27
27,1,Interception,0,21,5,0:41
20,1,Field Goal,0,26,6,2:14
21,1,Punt,-5,37,10,5:13
22,2,Punt,3,28,8,1:59
23,0,Interception,0,4,2,0:52
28,0,End of Game,0,-2,3,0:48
1,0,Punt,0,-1,5,1:26
3,1,Fumble,0,23,4,1:46
2,1,Punt,0,0,7,3:05
5,0,Punt,-5,9,6,1:51
4,3,Touchdown,0,41,7,2:26
7,0,Punt,0,9,4,1:28
6,1,Punt,0,19,6,2:43
9,2,Punt,0,42,6,2:37
8,2,Punt,5,27,10,3:59
11,0,Punt,0,1,4,0:53
10,1,Punt,0,7,7,2:56
13,0,Punt,0,4,6,0:22
12,5,Field Goal,10,51,18,4:23
15,2,Punt,-5,41,9,3:03
14,0,End of Half,0,-1,2,0:05
17,1,Punt,0,1,5,0:55
16,6,Interception,-15,92,16,7:41
19,2,Fumble,15,12,8,2:34
18,2,Interception,-10,33,6,2:17
