drive,fds,result,penyds,ydsgained,numplays,postime
11,1,End of Half,-25,29,9,1:04
10,3,Touchdown,0,37,7,2:09
13,1,Touchdown,0,71,3,0:48
12,0,Punt,0,4,5,1:45
15,3,Punt,5,37,11,5:44
14,2,Punt,-10,42,13,6:21
17,5,Touchdown,5,75,11,5:46
16,1,Field Goal,0,15,7,1:55
19,0,Punt,-10,13,5,2:18
18,0,Punt,0,-6,5,2:09
20,4,Field Goal,26,50,18,3:14
1,2,Field Goal,0,67,10,4:52
3,0,Fumble,-5,-3,5,1:17
2,1,Punt,-10,15,8,3:39
5,1,Punt,0,23,6,2:31
4,0,Field Goal,-10,7,6,1:31
7,3,Field Goal,0,68,12,5:18
6,1,Punt,0,27,9,3:18
9,0,Interception,0,0,1,0:12
8,2,Interception,-5,16,11,4:09
