drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Touchdown,0,92,9,3:04
10,1,Punt,0,18,8,0:43
20,4,Interception,-5,59,10,2:59
6,0,Punt,0,5,5,1:50
18,1,Interception,0,21,3,1:08
1,4,Touchdown,0,75,9,4:02
5,6,Touchdown,7,69,17,5:57
13,1,Touchdown,0,66,4,1:03
21,2,End of Game,0,55,13,5:41
11,0,End of Half,0,-1,2,0:04
14,3,Touchdown,0,46,9,3:38
8,3,Interception,0,52,5,1:46
19,1,Field Goal,0,16,6,3:45
12,0,Punt,0,8,5,1:32
16,4,Touchdown,10,65,11,2:24
7,1,Punt,-10,12,7,2:58
3,1,Punt,-10,25,9,3:22
17,0,Punt,0,7,5,1:27
4,1,Punt,-5,15,6,1:34
2,3,Field Goal,0,53,9,4:40
15,5,Field Goal,-5,78,15,6:23
