drive,fds,result,penyds,ydsgained,numplays,postime
4,4,Field Goal,0,61,12,4:47
3,3,Field Goal,0,64,12,4:05
17,3,Touchdown,-21,79,8,2:20
22,0,End of Game,0,-12,2,0:04
8,1,Field Goal,-10,34,10,3:21
14,1,Punt,0,18,6,2:05
19,2,Punt,0,32,7,3:38
12,5,Touchdown,53,26,10,3:01
9,0,Punt,-5,9,8,0:47
5,1,Punt,0,4,9,2:59
1,2,Downs,0,55,8,4:00
13,1,Punt,0,7,7,2:02
21,0,Punt,0,0,7,1:45
2,6,Touchdown,-10,85,16,7:07
16,2,Interception,0,29,6,2:33
15,3,Punt,0,45,13,6:43
11,0,Punt,-5,10,6,0:41
20,1,Downs,0,17,7,1:06
6,0,Punt,-5,12,5,1:26
18,5,Touchdown,7,73,12,4:02
10,2,End of Half,-5,21,10,0:30
7,1,Interception,0,20,3,0:58
