drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
20,3878,1,03:19,(3:19) D.Brown up the middle to SD 42 for -4 yards (K.Williams).,5,4,1,SD 46,0,SD,
20,3920,2,03:19,"(3:19) D.Brown up the middle to SD 45 for 3 yards (D.Williams, C.Graham).",9,4,4,SD 42,0,SD,
20,3902,0,03:19,Timeout #2 by BUF at 03:19.,0,4,1,,0,,TIMEOUT
20,3833,0,03:23,"C.Schmidt kicks 39 yards from BUF 20 to SD 41, fair catch by E.Royal.",0,4,0,BUF 20,0,BUF,KICKOFF
20,3942,0,03:14,Timeout #3 by BUF at 03:14.,0,4,4,,0,,TIMEOUT
20,3959,3,03:14,(3:14) (Shotgun) D.Brown up the middle to SD 46 for 1 yard (P.Brown).,6,4,5,SD 45,0,SD,
20,3851,1,03:23,"(3:23) PENALTY on BUF-L.McKelvin, Illegal Substitution, 5 yards, enforced at SD 41 - No Play.",10,4,1,SD 41,0,SD,PENALTY
20,3981,4,02:31,"(2:31) M.Scifres punts 49 yards to BUF 5, Center-M.Windt, downed by SD-S.Ajirotutu.",5,4,5,SD 46,0,SD,PUNT
21,4298,2,00:16,"(:16) (No Huddle, Shotgun) E.Manuel pass incomplete short left to Mi.Williams.",10,4,84,SD 11,0,BUF,
21,4129,2,01:32,"(1:32) (No Huddle, Shotgun) E.Manuel pass short right to F.Jackson to BUF 45 for 16 yards (J.Johnson).",10,4,40,BUF 29,0,BUF,
21,4275,1,00:20,"(:20) (No Huddle, Shotgun) E.Manuel pass incomplete short middle to F.Jackson.",10,4,84,SD 11,0,BUF,
21,4154,1,01:06,"(1:06) (No Huddle, Shotgun) E.Manuel pass short right to S.Chandler pushed ob at SD 49 for 6 yards (M.Te'o).",10,4,46,BUF 45,0,BUF,
21,4095,1,01:38,"(1:38) (No Huddle, Shotgun) E.Manuel pass incomplete short middle to F.Jackson.",10,4,84,BUF 29,0,BUF,
21,4321,3,00:11,"(:11) (No Huddle, Shotgun) E.Manuel pass incomplete short left to R.Woods (S.Wright).",10,4,84,SD 11,0,BUF,
21,4001,1,02:20,(2:20) (Shotgun) C.Spiller up the middle to BUF 8 for 3 yards (E.Weddle).,10,4,3,BUF 5,0,BUF,
21,4179,2,01:01,"(1:01) (Shotgun) E.Manuel pass short right to F.Jackson to SD 37 for 12 yards (M.Te'o, D.Butler).",4,4,58,SD 49,0,BUF,
21,4254,2,00:30,"(:30) (No Huddle, Shotgun) E.Manuel scrambles right tackle pushed ob at SD 11 for 6 yards (B.Flowers).",6,4,84,SD 17,0,BUF,
21,4064,3,01:54,(1:54) (Shotgun) E.Manuel pass short middle to S.Chandler to BUF 29 for 21 yards (R.Marshall).,7,4,24,BUF 8,0,BUF,
21,4228,1,00:36,(:36) (Shotgun) E.Manuel pass short left to F.Jackson pushed ob at SD 17 for 4 yards (E.Weddle).,10,4,84,SD 21,0,BUF,
21,4203,1,00:38,"(:38) (No Huddle, Shotgun) E.Manuel pass deep right to S.Watkins pushed ob at SD 21 for 16 yards (R.Marshall).",10,4,74,SD 37,0,BUF,
21,4344,4,00:06,"(:06) (No Huddle, Shotgun) E.Manuel pass incomplete short left to Mi.Williams.",10,4,84,SD 11,0,BUF,
21,4041,2,02:00,(2:00) (Shotgun) E.Manuel pass incomplete deep right to S.Watkins.,7,4,3,BUF 8,0,BUF,
1,102,3,13:51,"(13:51) (Shotgun) E.Manuel scrambles left guard to BUF 27 for 1 yard (K.Reyes, C.Liuget).",4,1,7,BUF 26,0,BUF,
1,54,1,15:00,"(15:00) C.Spiller up the middle to BUF 23 for 3 yards (E.Weddle, S.Lissemore).",10,1,3,BUF 20,0,BUF,
1,80,2,14:29,(14:29) E.Manuel scrambles left end pushed ob at BUF 26 for 3 yards (S.Wright).,7,1,8,BUF 23,0,BUF,
1,124,4,13:12,"(13:12) C.Schmidt punts 46 yards to SD 27, Center-G.Sanborn. E.Royal to SD 25 for -2 yards (D.Williams).",3,1,7,BUF 27,0,BUF,PUNT
1,36,0,15:00,"N.Novak kicks 65 yards from SD 35 to end zone, Touchback. C.Spiller kneels 8 yds. deep.",0,1,7,SD 35,0,SD,KICKOFF
3,634,2,03:59,(3:59) (Shotgun) E.Manuel pass short right to R.Woods to SD 48 for 3 yards (D.Butler).,9,1,32,BUF 49,0,BUF,
3,558,2,06:07,"(6:07) F.Jackson up the middle to BUF 45 for 2 yards (M.Te'o, S.Lissemore).",4,1,25,BUF 43,0,BUF,
3,580,3,05:27,"(5:27) (Shotgun) C.Spiller left tackle to BUF 48 for 3 yards (C.Liuget, J.Addae).",2,1,28,BUF 45,0,BUF,
