drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Downs,0,30,9,2:29
21,2,End of Game,0,23,9,4:17
1,0,Punt,0,7,5,2:09
3,2,Field Goal,-5,72,10,4:18
2,6,Touchdown,0,89,12,4:14
5,2,Punt,0,34,9,3:18
4,1,Interception,0,29,5,1:21
7,3,Interception,5,43,6,3:23
6,2,Punt,0,37,7,2:51
9,0,Punt,0,8,5,1:35
8,5,Touchdown,5,63,13,4:36
11,2,Touchdown,0,23,5,0:21
10,0,Interception,0,9,4,0:59
13,5,Touchdown,0,80,10,3:50
12,0,End of Half,0,-2,4,0:55
15,5,Touchdown,0,80,13,5:01
14,2,Field Goal,15,25,7,2:39
17,6,Touchdown,19,61,13,4:49
16,4,Touchdown,0,80,14,4:58
19,1,Touchdown,0,32,4,1:28
18,0,Downs,0,0,5,0:29
