drive,fds,result,penyds,ydsgained,numplays,postime
16,3,Field Goal,0,49,13,7:05
5,4,Touchdown,0,68,10,3:36
13,1,Downs,0,19,6,1:58
7,1,Punt,0,10,7,0:46
4,5,Touchdown,0,65,11,5:34
2,6,Touchdown,-5,83,15,7:27
6,4,Field Goal,5,63,11,3:49
9,0,End of Half,0,-1,2,0:10
3,1,Punt,0,8,6,2:03
14,3,Touchdown,15,43,4,0:58
10,2,Field Goal,15,43,8,2:58
8,3,Touchdown,0,60,9,0:37
18,0,End of Game,0,-1,3,0:06
12,7,Touchdown,5,85,16,8:10
17,6,Touchdown,0,75,15,3:41
15,5,Touchdown,0,68,10,3:32
1,6,Touchdown,0,75,14,5:58
11,0,Punt,0,6,5,1:32
