drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Field Goal,0,40,9,5:03
21,2,Touchdown,0,74,8,2:31
22,5,Touchdown,0,67,12,5:17
23,2,Field Goal,5,52,15,2:09
1,0,Punt,0,9,5,0:48
3,0,Fumble,0,-6,3,1:29
2,0,Punt,0,0,4,0:26
5,3,Field Goal,1,63,13,6:24
4,0,Punt,0,-9,4,1:41
7,2,Touchdown,0,80,7,1:38
6,5,Touchdown,5,75,11,3:24
9,1,Punt,-20,41,11,4:43
8,3,Field Goal,0,56,10,3:33
11,0,Punt,0,3,4,1:02
10,0,Punt,0,9,4,1:17
13,5,Field Goal,10,60,16,1:33
12,5,Field Goal,10,50,13,1:59
15,2,Punt,6,35,11,3:41
14,0,End of Half,0,0,2,0:03
17,2,Touchdown,0,81,5,1:31
16,2,Field Goal,-5,73,10,5:25
19,2,Punt,10,15,9,3:26
18,0,Punt,0,2,5,0:57
