drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Safety,-8,-8,3,1:06
10,1,Punt,-5,22,7,3:03
13,0,Punt,0,0,5,0:27
12,3,Touchdown,0,68,7,2:05
15,3,Field Goal,0,68,14,5:24
14,3,Touchdown,0,53,5,1:35
17,1,Punt,-5,8,8,2:32
16,3,Field Goal,-15,77,16,6:30
19,1,End of Game,0,16,4,0:57
18,4,Touchdown,8,42,14,2:35
1,2,Field Goal,0,47,10,2:54
3,3,Punt,-10,43,11,4:37
2,2,Punt,0,34,9,4:32
5,1,Punt,0,15,5,2:29
4,5,Downs,-10,99,20,8:52
7,5,Touchdown,5,70,12,2:09
6,4,Touchdown,0,60,8,3:26
9,4,Touchdown,0,80,11,3:46
8,0,Punt,0,0,5,1:01
