drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Downs,5,12,7,3:00
21,0,Missed FG,0,8,6,1:02
22,1,Interception,0,21,5,0:57
23,0,End of Game,0,2,4,1:31
1,2,Punt,0,32,9,3:28
3,1,Punt,0,21,5,2:10
2,1,Punt,0,35,7,4:15
5,0,Punt,0,9,4,1:41
4,0,Punt,0,8,4,0:44
7,1,Punt,-10,19,7,3:19
6,2,Downs,-10,54,9,2:52
9,1,Touchdown,0,19,2,0:07
8,3,Interception,5,21,7,2:42
11,6,Interception,0,74,14,2:27
10,5,Field Goal,-5,60,16,6:11
13,0,Punt,-10,7,6,1:44
12,0,End of Half,0,-1,2,0:04
15,6,Touchdown,0,88,10,4:30
14,1,Punt,0,11,5,2:50
17,2,Punt,-10,39,12,4:02
16,1,Punt,-10,24,8,2:57
19,2,Interception,0,57,10,5:08
18,0,Punt,0,8,4,2:19
