drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,-2,5,1:31
20,4,Field Goal,5,65,14,5:57
21,0,Fumble,0,38,3,0:55
22,1,Field Goal,0,17,9,1:51
23,5,Touchdown,15,71,11,1:33
1,2,Punt,0,26,10,3:36
3,2,Fumble,0,26,9,3:35
2,5,Touchdown,0,94,11,5:29
5,0,Punt,0,2,5,1:38
4,2,Field Goal,0,25,9,3:46
7,2,Field Goal,5,55,11,4:08
6,2,Field Goal,0,51,10,4:40
9,2,Touchdown,0,63,3,0:19
8,0,Punt,0,1,6,1:22
11,1,Touchdown,0,3,2,0:07
10,0,Fumble,0,-2,4,0:17
13,1,Touchdown,0,8,3,0:44
12,0,Interception,0,0,2,0:05
15,0,Punt,0,9,5,1:43
14,0,End of Half,0,-1,3,0:14
17,3,Punt,-5,57,11,5:08
16,1,Punt,-5,25,8,3:54
19,3,Field Goal,11,50,10,2:42
18,2,Punt,-2,40,11,4:46
