drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Fumble,0,-10,2,0:06
25,1,Field Goal,0,12,11,2:02
26,4,Touchdown,0,76,13,2:38
27,0,End of Game,0,-1,3,0:05
20,4,Touchdown,0,79,13,5:25
21,0,Punt,0,7,5,0:57
22,2,Touchdown,0,55,4,1:39
23,6,Touchdown,0,80,16,4:38
1,1,Downs,0,24,6,1:57
3,0,Punt,0,8,4,1:32
2,0,Punt,0,4,4,1:31
5,5,Touchdown,-15,87,15,5:51
4,2,Interception,5,26,6,2:16
7,0,Punt,0,2,5,1:02
6,0,Punt,-15,5,6,1:24
9,2,Punt,0,15,8,2:48
8,0,Punt,-5,-3,5,1:45
11,0,Punt,0,6,4,1:34
10,1,Punt,0,16,7,2:15
13,6,Touchdown,0,92,18,2:32
12,2,Punt,0,33,7,3:25
15,1,Punt,0,16,7,2:20
14,0,End of Half,0,0,3,0:08
17,1,Punt,0,14,7,1:42
16,3,Touchdown,-10,35,9,3:53
19,3,Touchdown,-15,69,9,3:39
18,0,Punt,0,-3,4,0:56
