drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Fumble,8,26,7,2:11
24,3,End of Game,0,52,13,5:59
10,3,Punt,0,49,12,5:28
20,5,Field Goal,15,62,12,4:28
6,0,Field Goal,-5,7,5,2:28
18,2,Touchdown,0,85,3,0:38
1,1,Fumble,-5,14,6,2:18
5,1,Fumble,0,-2,4,1:36
13,3,Field Goal,-5,57,13,2:19
21,1,Punt,0,10,8,2:59
23,5,Downs,0,92,13,4:48
11,3,Punt,-10,58,11,5:05
14,0,End of Half,0,-1,3,0:12
8,0,Fumble,0,5,2,0:44
19,0,Punt,0,-2,5,1:48
22,0,Punt,0,2,4,1:06
12,1,Punt,-5,19,6,1:29
16,4,Touchdown,5,33,11,5:08
7,0,Punt,0,1,5,1:49
3,0,Field Goal,0,-6,4,1:28
17,0,Punt,0,1,6,1:45
4,1,Punt,0,23,7,2:11
2,0,Interception,0,2,2,0:42
15,0,Punt,0,-11,5,1:21
