drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1314,3,13:58,,1,2,9,GB 28,0,GB,
9,1293,2,14:21,,8,2,9,GB 21,0,GB,
9,1272,1,14:48,,10,2,2,GB 19,0,GB,
9,1335,4,13:01,,1,2,9,GB 28,0,GB,PUNT
24,4429,1,00:22,,10,4,-1,CHI 8,0,CHI,
24,4456,0,00:00,,0,4,-1,,0,,
10,1382,2,12:23,,6,2,8,CHI 38,0,CHI,
10,1403,3,11:43,,2,2,8,CHI 42,0,CHI,
10,1361,1,12:53,,10,2,4,CHI 34,0,CHI,
10,1425,4,11:39,,2,2,8,CHI 42,0,CHI,PUNT
20,3745,1,06:30,,15,4,25,GB 49,0,CHI,
20,3655,1,08:23,,10,4,0,CHI 35,0,CHI,
20,3698,3,07:38,,10,4,21,CHI 35,0,CHI,
20,3676,2,07:41,,10,4,0,CHI 35,0,CHI,
20,3804,3,05:02,,11,4,12,GB 45,0,CHI,FUMBLE
20,3830,4,04:18,,19,4,12,CHI 47,0,CHI,PUNT
20,3787,0,05:02,,0,4,20,,0,,TIMEOUT
20,3722,1,06:53,,10,4,16,GB 44,0,CHI,PENALTY
20,3766,2,05:48,,6,4,20,GB 40,0,CHI,
6,927,2,05:08,,10,1,5,CHI 20,0,CHI,
6,970,4,04:17,,5,1,5,CHI 25,0,CHI,PUNT
6,948,3,04:25,,5,1,5,CHI 25,0,CHI,
6,887,0,05:20,,0,1,5,GB 35,0,GB,KICKOFF
6,905,1,05:15,,10,1,0,CHI 20,0,CHI,
18,3267,2,14:14,,10,4,82,GB 26,0,CHI,
18,3077,2,02:11,,14,3,19,CHI 33,0,CHI,
18,3056,1,02:48,,10,3,19,CHI 37,0,CHI,
18,3099,3,02:03,,14,3,37,CHI 33,0,CHI,PENALTY
18,3359,4,12:18,,3,4,83,GB 3,1,CHI,FG
18,3314,2,13:04,,1,4,83,GB 1,0,CHI,
18,3201,0,,,0,3,55,,0,,
18,2990,1,04:44,,10,3,6,CHI 14,0,CHI,
18,3217,3,15:00,,3,4,60,GB 31,0,CHI,
18,3156,1,01:13,,10,3,48,GB 38,0,CHI,
18,3132,1,01:58,,10,3,48,GB 49,0,CHI,
18,3335,3,12:23,,3,4,83,GB 3,0,CHI,
18,3177,2,00:33,,10,3,55,GB 38,0,CHI,
18,3245,1,14:20,,10,4,60,GB 26,0,CHI,
18,3032,1,03:24,,10,3,23,CHI 26,0,CHI,
18,3291,1,13:30,,4,4,85,GB 4,0,CHI,
18,3011,2,04:07,,4,3,12,CHI 20,0,CHI,
1,102,1,14:22,,10,1,34,GB 44,0,GB,
1,168,4,12:53,,2,1,37,CHI 48,0,GB,
1,144,3,13:25,,2,1,37,CHI 48,0,GB,
1,81,2,14:48,,10,1,29,GB 15,0,GB,
1,37,0,15:00,,0,1,0,CHI 35,0,CHI,KICKOFF
1,59,1,14:54,,10,1,0,GB 15,0,GB,
1,123,2,13:54,,5,1,37,GB 49,0,GB,
5,834,0,05:20,,0,1,49,CHI 15,1,GB,XP
5,670,1,07:04,,10,1,19,CHI 49,0,GB,
5,719,1,06:12,,10,1,19,CHI 33,0,GB,
5,813,2,05:28,,10,1,49,CHI 25,1,GB,TD
5,695,2,06:42,,7,1,16,CHI 46,0,GB,
5,747,2,05:40,,7,1,24,CHI 30,0,GB,PENALTY
5,784,1,05:33,,10,1,24,CHI 25,0,GB,
13,1860,2,02:54,,15,2,28,CHI 15,0,GB,
13,1884,3,02:10,,5,2,28,CHI 5,0,GB,
13,1780,2,04:36,,3,2,27,CHI 16,0,GB,
13,1825,2,03:22,,5,2,18,CHI 5,0,GB,PENALTY
13,1716,0,06:03,,0,2,0,CHI 35,0,CHI,KICKOFF
13,1906,4,02:03,,5,2,28,CHI 5,1,GB,FG
13,1804,1,03:51,,6,2,28,CHI 6,0,GB,
13,1759,1,05:13,,10,2,17,CHI 23,0,GB,
13,1738,1,05:49,,10,2,17,CHI 33,0,GB,
21,3916,1,03:23,,10,4,40,50,0,GB,INT
21,3850,1,04:09,,10,4,10,GB 10,0,GB,
21,3871,1,04:01,,10,4,28,GB 20,0,GB,
21,3892,1,03:29,,10,4,40,GB 38,0,GB,
23,4239,2,01:56,,10,4,61,GB 49,0,GB,
23,4263,1,01:47,,10,4,64,CHI 19,0,GB,
23,4406,4,00:29,,8,4,72,CHI 8,0,GB,
23,4362,2,00:43,,8,4,72,CHI 8,0,GB,
23,4316,3,01:18,,7,4,72,CHI 16,0,GB,
23,4200,0,02:00,,0,4,29,,0,,
23,4131,2,02:40,,10,4,18,GB 20,0,GB,
23,4384,3,00:36,,8,4,72,CHI 8,0,GB,
23,4109,1,02:45,,10,4,0,GB 20,0,GB,
23,4287,2,01:21,,7,4,64,CHI 16,0,GB,
23,4340,1,00:51,,8,4,72,CHI 8,0,GB,
23,4179,2,02:08,,6,4,29,GB 42,0,GB,
23,4217,1,02:00,,10,4,29,GB 49,0,GB,
23,4155,1,02:12,,10,4,22,GB 38,0,GB,
11,1445,1,11:28,,10,2,0,GB 12,0,GB,
11,1469,2,10:54,,10,2,15,GB 12,0,GB,FUMBLE
14,2183,0,00:30,,0,2,58,GB 15,1,CHI,XP
14,2054,0,00:46,,0,2,27,,0,,TIMEOUT
14,1944,0,01:58,,0,2,0,GB 35,0,GB,KICKOFF
14,2144,0,00:34,,0,2,57,,0,,TIMEOUT
14,2071,1,00:46,,10,2,38,GB 31,0,CHI,
14,2095,1,00:40,,10,2,57,GB 20,0,CHI,
14,2161,1,00:34,,1,2,58,GB 1,1,CHI,TD
14,1966,1,01:51,,10,2,9,CHI 42,0,CHI,
14,2011,1,01:02,,10,2,13,GB 45,0,CHI,
14,1990,2,01:30,,1,2,13,GB 49,0,CHI,
14,2033,2,00:57,,10,2,27,GB 45,0,CHI,
8,1203,0,,,0,1,24,,0,,
8,1133,2,01:34,,4,1,18,CHI 23,0,CHI,
8,1242,4,14:56,,4,2,24,CHI 41,0,CHI,FUMBLE
8,1220,3,15:00,,4,2,24,CHI 41,0,CHI,
8,1158,1,00:59,,10,1,20,CHI 35,0,CHI,
8,1112,1,02:10,,10,1,24,CHI 17,0,CHI,
8,1179,2,00:23,,8,1,18,CHI 37,0,CHI,
19,3603,3,08:41,,10,4,18,GB 42,0,GB,
19,3422,2,11:48,,4,4,8,GB 26,0,GB,
19,3586,0,08:41,,0,4,18,,0,,TIMEOUT
19,3380,0,12:15,,0,4,0,CHI 35,0,CHI,KICKOFF
19,3443,3,11:09,,2,4,12,GB 28,0,GB,
19,3464,1,10:28,,10,4,17,GB 32,0,GB,
19,3398,1,12:15,,10,4,6,GB 20,0,GB,
19,3542,1,08:50,,10,4,22,GB 42,0,GB,
19,3564,2,08:45,,10,4,22,GB 42,0,GB,
19,3636,4,08:30,,14,4,18,GB 38,0,GB,PUNT
19,3512,3,09:16,,5,4,22,GB 37,0,GB,PENALTY
19,3488,2,09:52,,5,4,17,GB 37,0,GB,
22,4053,3,03:02,,14,4,9,CHI 41,0,CHI,
22,4015,2,03:08,,15,4,-4,CHI 40,0,CHI,
22,4091,4,02:53,,1,4,9,GB 46,0,CHI,PUNT
22,3983,2,03:14,,5,4,-5,50,0,CHI,PENALTY
22,3966,0,03:14,,0,4,5,,0,,TIMEOUT
22,4036,0,03:02,,0,4,-4,,0,,TIMEOUT
22,4074,0,02:53,,0,4,9,,0,,TIMEOUT
22,3943,1,03:19,,10,4,5,CHI 45,0,CHI,
12,1547,3,09:32,,4,2,16,GB 28,0,CHI,
12,1571,1,08:58,,10,2,23,GB 18,0,CHI,
12,1659,2,06:50,,3,2,31,GB 3,0,CHI,
12,1614,3,08:10,,3,2,27,GB 11,0,CHI,
12,1592,2,08:16,,3,2,23,GB 11,0,CHI,
12,1526,2,10:15,,7,2,6,GB 31,0,CHI,
12,1680,3,06:08,,3,2,34,GB 3,1,CHI,TD
12,1502,1,10:44,,10,2,3,GB 34,0,CHI,
12,1638,1,07:33,,7,2,31,GB 7,0,CHI,
12,1700,0,06:03,,0,2,34,GB 15,1,CHI,XP
16,2627,3,11:05,,11,3,13,CHI 44,0,CHI,
16,2539,1,12:49,,25,3,19,CHI 30,0,CHI,
16,2441,2,14:17,,6,3,25,CHI 24,0,CHI,
16,2603,2,11:51,,16,3,24,CHI 39,0,CHI,
16,2404,0,15:00,,0,3,19,GB 35,0,GB,KICKOFF
16,2468,1,13:38,,10,3,24,CHI 45,0,CHI,PENALTY
16,2420,1,15:00,,10,3,15,CHI 20,0,CHI,
16,2565,2,12:14,,16,3,19,CHI 39,0,CHI,PENALTY
16,2500,1,13:12,,20,3,10,CHI 35,0,CHI,PENALTY
16,2646,4,10:23,,22,3,13,CHI 33,0,CHI,PUNT
7,990,1,04:06,,10,1,7,GB 38,0,GB,
7,1036,0,02:25,,0,1,-3,,0,,TIMEOUT
7,1053,3,02:25,,13,1,-3,GB 35,0,GB,
7,1016,2,03:17,,3,1,-3,GB 45,0,GB,
7,1075,4,02:20,,13,1,-3,GB 35,0,GB,PUNT
3,543,4,08:36,,11,1,37,CHI 47,0,GB,PUNT
3,360,1,11:13,,10,1,17,GB 27,0,GB,
3,521,3,08:41,,11,1,37,CHI 47,0,GB,
3,475,1,09:19,,10,1,38,CHI 46,0,GB,
3,497,2,09:13,,10,1,37,CHI 46,0,GB,
3,277,1,11:39,,10,1,6,GB 16,0,GB,
3,405,1,10:22,,10,1,28,GB 41,0,GB,
3,452,3,09:42,,2,1,38,GB 49,0,GB,PENALTY
3,384,2,10:47,,4,1,37,GB 33,0,GB,
3,323,3,11:19,,4,1,17,GB 22,0,GB,PENALTY
3,426,2,09:57,,7,1,33,GB 44,0,GB,
3,301,2,11:24,,4,1,6,GB 22,0,GB,
17,2857,1,06:46,,10,3,52,CHI 26,0,GB,
17,2802,2,07:00,,5,3,32,CHI 46,0,GB,
17,2883,2,06:41,,10,3,57,CHI 26,0,GB,
17,2824,3,06:51,,5,3,52,CHI 46,0,GB,PENALTY
17,2939,3,05:26,,15,3,33,CHI 31,0,GB,FUMBLE
17,2907,3,05:58,,5,3,47,CHI 21,0,GB,PENALTY
17,2760,3,08:05,,3,3,27,GB 43,0,GB,
