drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,0,12,8,2:00
25,0,Punt,0,3,4,1:00
26,2,Punt,0,26,9,3:47
27,1,Punt,0,33,5,3:08
20,0,Punt,0,6,4,1:02
21,0,Punt,0,7,4,1:50
22,2,Punt,0,25,8,4:14
23,0,Interception,0,0,3,0:50
28,5,Downs,-5,82,17,2:15
29,0,End of Game,0,-2,3,0:41
1,0,Punt,0,7,5,1:31
3,0,Punt,0,-7,5,2:02
2,0,Safety,0,3,4,1:03
5,0,Punt,0,1,5,1:26
4,2,Touchdown,0,24,4,1:20
7,1,Interception,0,13,5,2:32
6,1,Punt,0,17,7,2:58
9,0,Punt,-5,3,6,0:54
8,2,Touchdown,0,21,4,0:33
11,0,Punt,0,1,4,1:09
10,1,Punt,-10,20,9,3:24
13,1,Punt,-5,21,7,3:04
12,4,Touchdown,0,57,10,4:42
15,1,End of Half,-5,10,8,1:31
14,1,Punt,0,21,9,1:51
17,1,Punt,-10,5,6,2:24
16,2,Punt,0,34,8,3:09
19,0,Punt,0,-3,4,1:15
18,1,Punt,0,22,6,2:25
