drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Punt,0,6,4,1:43
10,0,Punt,0,3,5,1:47
13,0,Punt,-19,10,5,2:08
12,2,Downs,0,55,6,1:43
15,0,Punt,0,4,5,2:22
14,1,Interception,0,12,3,0:32
17,0,End of Game,0,-3,4,1:35
16,5,Downs,-10,91,14,2:18
1,6,Touchdown,0,80,16,7:37
3,6,Touchdown,0,80,14,6:08
2,2,Punt,0,29,9,3:39
5,6,End of Half,0,79,18,4:50
4,5,Field Goal,2,66,21,7:46
7,4,Field Goal,-15,94,12,6:21
6,0,Punt,-15,22,6,1:51
9,5,Touchdown,0,84,13,4:46
8,3,Field Goal,0,75,10,2:54
