drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Field Goal,0,35,7,0:26
18,4,Field Goal,10,36,16,3:09
6,5,Touchdown,0,75,8,2:58
14,3,Touchdown,5,59,9,2:50
7,3,Field Goal,0,57,13,5:11
8,4,Touchdown,0,84,12,4:04
10,4,Fumble,0,66,7,2:41
12,5,Touchdown,5,63,13,6:30
16,0,Punt,0,-7,6,1:19
11,2,Punt,0,25,8,3:02
3,1,Punt,-10,13,8,3:14
17,4,Touchdown,0,49,11,4:18
4,0,Interception,0,7,3,1:16
2,3,Field Goal,0,61,9,4:06
1,2,Field Goal,0,52,9,3:13
5,5,Touchdown,23,51,15,5:32
13,1,Punt,0,16,6,1:59
15,5,Touchdown,0,75,11,4:12
