drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Touchdown,0,42,5,2:13
21,4,Downs,-5,68,20,5:44
22,0,End of Game,0,-2,3,1:11
1,0,Blocked Punt,0,1,5,1:44
3,1,Punt,0,16,7,2:10
2,1,Touchdown,0,8,4,0:34
5,2,Punt,5,19,12,3:53
4,4,Field Goal,-5,77,19,7:44
7,0,Punt,0,-5,4,1:56
6,0,Punt,-5,9,5,2:29
9,0,Punt,-10,1,5,1:42
8,0,Interception,0,0,1,0:09
11,0,Punt,-1,-18,5,1:47
10,3,Fumble,-10,69,5,2:27
13,6,Touchdown,20,60,15,2:09
12,2,Touchdown,0,30,5,1:03
15,4,Field Goal,5,79,16,9:04
14,0,End of Half,0,4,5,0:13
17,0,Interception,0,0,2,0:18
16,7,Touchdown,0,80,21,7:21
19,1,Interception,-5,17,8,4:06
18,1,Touchdown,0,3,2,0:03
