drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,0,58,15,1:38
18,4,Field Goal,7,55,14,6:27
6,1,Punt,0,11,7,3:45
14,6,Touchdown,-5,83,12,5:49
7,4,Touchdown,5,61,10,3:54
8,0,Punt,0,7,6,1:08
10,0,End of Half,0,-1,3,0:12
19,2,Downs,0,43,10,2:22
12,1,Punt,-5,30,9,3:32
16,1,Punt,-15,29,6,2:37
11,2,Field Goal,-5,62,8,2:42
3,1,Punt,0,12,6,2:43
17,0,Interception,0,0,1,0:14
4,5,Touchdown,0,80,14,5:03
2,3,Touchdown,0,63,10,3:39
1,2,Missed FG,-5,45,11,4:40
5,1,Punt,5,13,9,3:18
13,0,Punt,0,7,4,1:49
15,1,Punt,0,23,9,2:39
20,1,End of Game,-5,42,9,1:49
