drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Field Goal,-5,46,11,4:10
21,3,Field Goal,0,46,14,6:42
22,3,Downs,0,71,19,2:12
23,0,End of Game,0,-3,5,0:58
1,2,Interception,15,11,3,0:32
3,0,Punt,-5,-1,6,1:40
2,1,Punt,0,28,7,2:33
5,3,Field Goal,0,55,12,6:12
4,2,Touchdown,33,7,5,0:21
7,2,Field Goal,0,66,9,3:57
6,5,Field Goal,5,74,17,4:48
9,4,Touchdown,15,62,10,3:36
8,1,Punt,0,18,7,2:36
11,0,Punt,0,-1,4,0:50
10,3,Fumble,0,26,9,2:15
13,3,Touchdown,-10,90,9,3:32
12,0,End of Half,0,3,1,0:40
15,0,Punt,0,-2,4,2:08
14,0,Punt,0,8,5,1:16
17,0,Punt,-5,-6,5,1:03
16,3,Interception,0,44,7,3:07
19,0,Punt,0,5,6,1:25
18,1,Field Goal,0,24,6,3:27
