drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,5,53,15,5:23
24,2,Field Goal,0,42,7,1:56
10,2,Interception,0,27,6,0:41
20,0,Punt,0,6,5,1:32
6,1,Punt,-5,19,9,2:34
18,2,Touchdown,-15,41,8,1:42
1,0,Punt,0,1,5,1:27
5,4,Field Goal,10,34,13,5:58
13,0,Punt,0,8,4,1:34
21,2,Interception,0,41,8,5:09
23,0,Punt,0,5,5,1:29
11,0,End of Half,0,-1,2,0:32
14,1,Punt,-10,30,6,1:57
8,4,Field Goal,0,58,12,3:41
19,6,Touchdown,0,80,15,5:55
22,3,Touchdown,15,61,7,1:43
12,0,Punt,0,0,5,1:01
16,4,Touchdown,35,45,10,2:11
7,0,Punt,0,0,4,0:27
3,4,Touchdown,0,72,11,4:30
17,0,Fumble,0,1,2,0:06
4,1,Missed FG,0,60,6,1:02
2,4,Field Goal,0,69,11,3:45
15,4,Field Goal,15,47,11,3:45
