drive,fds,result,penyds,ydsgained,numplays,postime
21,1,Punt,0,12,8,4:12
10,0,Punt,0,4,5,1:32
20,4,Downs,17,32,13,3:35
22,6,End of Game,5,72,18,4:08
2,0,Downs,0,-4,4,2:05
13,3,Touchdown,-10,90,9,3:21
17,2,Punt,0,29,9,3:34
8,1,Punt,0,11,6,2:09
1,0,Punt,0,3,5,0:57
4,0,Punt,0,-5,5,1:23
14,0,Fumble,0,25,2,0:14
12,0,End of Half,0,1,3,0:41
6,0,Punt,-9,8,6,2:06
16,5,Touchdown,15,60,16,6:15
19,2,Touchdown,0,45,4,1:24
7,4,Touchdown,0,67,12,5:50
18,1,Downs,0,25,5,1:27
15,1,Missed FG,0,18,7,1:50
5,2,Field Goal,0,58,8,3:37
3,5,Touchdown,6,55,10,4:52
11,0,Punt,0,8,4,1:04
9,1,Punt,0,14,6,3:44
