drive,fds,result,penyds,ydsgained,numplays,postime
1,2,Field Goal,0,73,9,3:38
9,2,Missed FG,0,64,6,0:17
18,0,Punt,0,-3,5,0:58
20,5,Touchdown,0,75,17,2:06
15,0,Punt,0,6,5,1:03
16,1,Interception,0,11,4,1:38
14,3,Field Goal,-5,49,14,4:23
19,3,Touchdown,0,56,8,3:13
17,2,Touchdown,0,31,6,2:51
6,1,Punt,0,7,7,2:38
12,6,Touchdown,0,81,8,4:20
8,0,Field Goal,0,3,6,0:49
13,3,Touchdown,0,83,7,2:48
5,1,Punt,0,16,10,5:13
10,1,Punt,0,33,8,2:18
2,5,Field Goal,-5,63,14,6:54
3,2,Punt,0,36,9,4:03
7,0,Punt,0,2,7,1:19
11,3,Punt,0,38,7,4:14
21,0,End of Game,0,0,5,0:08
4,3,Punt,5,26,11,5:09
