drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1207,2,11:37,,13,2,-3,STL 33,0,STL,
9,1253,4,10:57,,11,2,-1,STL 35,0,STL,PUNT
9,1183,1,12:16,,20,2,-3,STL 26,0,STL,
9,1229,3,11:32,,13,2,-1,STL 33,0,STL,
9,1150,1,12:21,,10,2,-10,STL 36,0,STL,PENALTY
24,3924,0,01:11,,0,4,5,,0,,TIMEOUT
24,3966,3,00:26,,3,4,5,STL 34,0,WAS,
24,3941,2,01:11,,5,4,7,STL 36,0,WAS,
24,3888,1,01:33,,10,4,5,STL 41,0,WAS,
24,3987,0,00:00,,0,4,5,,0,,
10,1347,2,08:59,,8,2,21,WAS 31,0,WAS,
10,1447,1,06:56,,15,2,59,STL 48,0,WAS,
10,1468,1,06:11,,10,2,63,STL 23,0,WAS,
10,1489,2,05:38,,6,2,67,STL 19,0,WAS,
10,1601,0,03:02,,0,2,82,STL 15,1,WAS,XP
10,1534,1,04:26,,7,2,76,STL 7,0,WAS,
10,1555,2,03:49,,6,2,78,STL 6,0,WAS,
10,1326,1,09:34,,10,2,13,WAS 29,0,WAS,
10,1510,3,05:01,,2,2,75,STL 15,0,WAS,
10,1302,2,10:11,,7,2,11,WAS 21,0,WAS,
10,1392,1,08:16,,10,2,44,STL 43,0,WAS,PENALTY
10,1368,1,08:16,,10,2,39,WAS 39,0,WAS,
10,1576,3,03:07,,4,2,82,STL 4,1,WAS,TD
10,1415,1,07:17,,5,2,34,STL 38,0,WAS,PENALTY
10,1278,1,10:46,,10,2,3,WAS 18,0,WAS,
20,3081,1,14:26,,10,4,34,WAS 39,0,WAS,
20,2954,1,01:58,,10,3,5,WAS 9,0,WAS,
20,2978,2,01:28,,5,3,10,WAS 14,0,WAS,
20,3139,2,13:33,,16,4,26,WAS 33,0,WAS,
20,3044,0,,,0,3,19,,0,,
20,3184,4,12:28,,5,4,35,WAS 44,0,WAS,PUNT
20,3160,3,13:02,,14,4,35,WAS 35,0,WAS,
20,2999,1,00:48,,10,3,17,WAS 19,0,WAS,
20,3023,2,00:11,,3,3,19,WAS 26,0,WAS,
20,3107,2,13:56,,6,4,24,WAS 43,0,WAS,PENALTY
20,3060,3,15:00,,1,4,30,WAS 28,0,WAS,
