drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Interception,0,27,5,0:38
25,0,End of Game,0,-1,2,0:43
20,0,Punt,0,2,5,1:08
21,2,Fumble,5,14,5,2:49
22,5,Touchdown,17,25,11,4:13
23,5,Touchdown,5,85,12,3:20
1,0,Punt,0,2,5,1:04
3,0,Punt,0,8,4,1:38
2,0,Punt,0,7,4,0:59
5,4,Touchdown,15,73,6,2:30
4,1,Punt,5,12,8,2:56
7,0,Punt,0,6,5,1:34
6,4,Touchdown,0,77,9,4:19
9,2,Punt,15,12,10,4:17
8,1,Downs,0,25,5,1:32
11,1,Downs,0,31,6,0:51
10,5,Field Goal,-4,94,20,8:10
13,3,Touchdown,0,69,10,4:15
12,0,End of Half,0,2,3,0:10
15,0,Fumble,0,0,1,0:09
14,6,Touchdown,19,61,14,4:23
17,1,Punt,0,13,7,3:44
16,0,Interception,-10,1,4,1:59
19,0,Punt,0,6,4,1:49
18,0,Punt,0,1,4,0:50
