drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Field Goal,0,7,7,0:21
25,5,Touchdown,5,70,12,1:24
26,1,End of Game,0,18,3,0:09
20,4,Fumble,5,42,11,3:19
21,3,Fumble,-10,44,9,4:34
22,2,Missed FG,-10,42,10,3:54
23,0,"Blocked Punt, Downs",0,-14,5,1:31
1,0,Punt,0,8,5,1:25
3,0,Punt,0,5,5,0:59
2,2,Field Goal,-10,67,8,3:30
5,0,Punt,0,2,5,1:35
4,5,Touchdown,0,75,8,3:09
7,0,Punt,0,7,4,1:32
6,1,Punt,0,24,6,2:17
9,3,Interception,0,49,7,3:11
8,2,Punt,-5,28,9,3:30
11,0,Missed FG,0,-8,4,1:32
10,0,Fumble,0,4,3,0:47
13,2,Field Goal,0,48,9,3:04
12,1,Touchdown,0,62,3,0:48
15,0,End of Half,0,-6,2,0:19
14,3,Missed FG,0,60,15,2:22
17,4,Touchdown,0,83,6,2:35
16,1,Punt,0,20,8,2:09
19,7,Touchdown,-4,93,16,6:43
18,1,Punt,-5,21,8,3:21
