drive,fds,result,penyds,ydsgained,numplays,postime
21,0,End of Game,0,-1,2,0:14
10,2,End of Half,5,16,8,0:44
20,1,Interception,0,11,4,0:40
2,0,Punt,0,1,4,2:17
13,2,Punt,0,34,9,4:11
17,4,Interception,-10,79,9,5:07
8,2,Interception,0,36,8,1:56
1,0,Punt,-5,14,6,2:28
4,2,Field Goal,0,46,11,4:04
14,1,Punt,0,25,6,3:10
12,1,Punt,0,23,7,3:12
6,2,Missed FG,40,12,11,2:47
16,2,Punt,15,17,7,3:08
19,6,Touchdown,8,48,15,3:06
7,2,Missed FG,0,34,8,4:16
18,0,Punt,0,9,5,1:42
15,3,Punt,0,49,11,3:55
5,1,Field Goal,0,34,8,4:17
3,3,Field Goal,0,28,12,6:20
11,0,Punt,-5,7,6,1:35
9,1,Punt,0,21,7,0:51
