drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Punt,0,20,8,3:52
21,1,Field Goal,0,40,5,1:15
22,1,End of Game,0,18,11,2:33
1,0,Punt,0,5,5,1:43
3,1,Downs,0,50,5,2:28
2,1,Punt,0,18,7,2:22
5,1,Interception,0,13,2,0:54
4,0,Punt,0,0,4,0:24
7,5,Touchdown,0,75,12,5:08
6,6,Touchdown,-13,67,20,7:12
9,3,Interception,0,46,12,4:37
8,4,Touchdown,0,79,10,3:59
11,0,End of Half,0,-1,3,0:18
10,4,Touchdown,0,80,10,0:55
13,0,Fumble,0,14,3,0:35
12,4,Touchdown,0,77,9,4:12
15,4,Touchdown,0,75,10,3:22
14,2,Touchdown,0,38,4,1:33
17,0,Punt,0,8,4,0:59
16,4,Punt,-25,62,16,7:06
19,5,Touchdown,2,66,9,2:36
18,0,Punt,-26,0,5,1:57
