drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,-2,3,1:19
20,4,Touchdown,0,82,7,2:52
21,0,Punt,-3,-13,7,2:17
22,2,Field Goal,0,44,13,2:45
23,0,Downs,0,6,5,0:37
1,1,Punt,0,14,6,0:59
3,3,Field Goal,-5,59,11,3:43
2,0,Punt,0,8,4,2:11
5,3,Missed FG,4,48,14,5:23
4,1,Punt,0,19,8,3:37
7,0,Punt,0,8,5,2:11
6,3,Field Goal,-5,53,13,6:01
9,3,Touchdown,0,64,9,1:20
8,3,Missed FG,34,3,11,3:59
11,3,Touchdown,4,76,7,2:28
10,0,End of Half,0,-1,3,0:36
13,0,Punt,0,0,4,0:29
12,0,Punt,0,1,5,1:22
15,1,Punt,5,8,8,2:15
14,1,Punt,-5,32,8,2:57
17,0,Punt,-5,10,5,1:18
16,1,Downs,-15,54,8,3:26
19,1,Punt,0,27,7,3:07
18,2,Punt,5,34,9,2:48
