drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Punt,5,34,11,3:01
10,0,Interception,0,-6,2,0:29
20,5,Touchdown,14,56,12,5:23
6,1,Punt,10,4,7,2:24
18,0,Punt,0,3,5,0:51
1,4,Field Goal,10,46,13,5:23
5,1,Field Goal,0,32,6,1:53
13,3,Field Goal,-5,47,11,4:49
21,3,Interception,0,57,12,3:30
23,0,End of Game,0,-2,4,1:31
11,2,Touchdown,0,35,6,0:48
14,2,Punt,-10,23,11,4:40
8,2,Punt,-25,42,10,4:19
19,0,Punt,-17,15,6,2:27
22,2,Field Goal,-10,62,11,1:26
12,0,End of Half,0,-1,3,0:21
16,1,Touchdown,0,67,2,0:14
7,0,Punt,-20,14,7,2:54
3,1,Punt,5,19,6,1:39
17,0,Punt,-5,4,6,1:46
4,2,Missed FG,0,41,8,4:08
2,1,Punt,0,29,6,2:41
15,1,Punt,0,10,6,3:23
