drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Touchdown,0,75,8,3:32
24,3,Interception,0,55,8,2:00
10,0,Punt,0,5,5,1:37
20,1,Punt,-5,15,7,2:52
6,0,Punt,0,0,5,1:24
27,0,Interception,0,-10,4,0:14
18,1,Field Goal,4,1,6,1:21
28,0,End of Game,0,-1,2,0:07
26,3,Touchdown,-5,85,5,1:18
25,1,Punt,0,20,10,1:10
1,2,Touchdown,0,75,8,2:22
5,3,Touchdown,0,75,10,3:57
13,0,End of Half,0,-1,2,0:04
21,3,Touchdown,0,71,6,2:16
23,1,Touchdown,0,75,4,0:48
11,1,Punt,-10,25,9,2:32
14,1,Punt,0,17,8,3:36
8,5,Touchdown,0,84,12,5:06
19,1,Punt,0,11,8,3:07
22,4,Touchdown,6,69,11,3:32
12,1,Punt,0,30,7,1:49
16,1,Field Goal,0,75,7,2:29
7,0,Punt,0,-4,5,1:07
3,1,Interception,0,27,4,1:19
17,0,Interception,0,3,3,0:51
4,6,Touchdown,22,60,12,4:00
2,0,Punt,0,4,5,1:11
15,4,Field Goal,5,58,12,4:19
