drive,fds,result,penyds,ydsgained,numplays,postime
13,0,Punt,0,0,5,1:29
5,0,Punt,0,4,5,1:02
1,1,Punt,0,20,7,3:04
4,2,Touchdown,0,75,6,2:06
33,0,End of Game,0,1,3,1:07
15,0,Missed FG,0,1,4,0:47
27,0,Punt,0,7,5,1:30
3,3,Touchdown,10,65,10,4:00
19,0,Fumble,-10,11,5,1:19
32,0,Punt,0,6,7,1:31
21,0,Punt,0,6,6,1:35
22,0,Punt,-5,-6,5,0:58
9,2,Field Goal,-1,54,11,4:08
6,3,Field Goal,-5,74,10,3:50
17,0,Interception,0,2,3,0:43
31,0,Punt,-9,-2,5,1:37
8,3,Touchdown,0,31,7,2:55
23,0,Punt,-6,13,6,2:45
20,4,Touchdown,0,61,12,3:16
18,3,Touchdown,0,75,8,2:38
7,1,Fumble,0,14,6,1:23
25,1,Punt,0,21,6,1:34
28,0,Interception,0,0,2,0:07
29,1,Interception,34,0,4,0:29
2,0,Fumble,0,-2,3,0:54
11,3,Downs,0,59,13,1:37
10,5,Touchdown,0,75,19,4:50
24,0,Punt,-5,10,6,2:00
12,0,End of Half,0,1,2,0:11
16,5,Touchdown,5,49,9,3:18
30,0,Punt,0,5,6,0:20
14,0,Interception,0,0,1,0:09
26,0,Interception,0,-4,2,0:48
