drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Interception,0,46,8,2:43
24,0,Field Goal,0,9,4,1:45
10,2,End of Half,-10,14,9,1:22
20,1,Punt,0,29,5,0:34
6,0,Punt,0,9,5,1:15
18,1,Field Goal,0,40,6,2:09
1,0,Punt,0,-5,5,1:37
5,2,Downs,0,74,10,3:27
13,2,Punt,0,31,8,3:13
21,0,Punt,0,0,6,0:57
23,0,Interception,0,0,2,0:13
11,1,Punt,0,23,6,1:21
14,1,Punt,0,22,7,2:54
8,0,Punt,10,-6,7,1:51
19,1,Punt,0,18,6,1:29
22,1,Missed FG,5,22,8,0:25
12,0,Punt,0,8,4,1:32
16,4,Touchdown,15,70,9,4:04
7,4,Field Goal,-15,69,17,5:49
3,0,Punt,0,5,5,1:50
17,0,Punt,-5,12,6,2:04
4,2,Field Goal,0,32,8,4:21
2,5,Touchdown,6,47,16,5:45
15,5,Field Goal,-10,86,19,9:18
