drive,fds,result,penyds,ydsgained,numplays,postime
9,1,End of Half,-10,25,5,0:19
10,0,Punt,0,9,5,2:18
20,0,End of Half,0,-1,2,0:12
6,2,Punt,5,23,11,5:40
18,4,Touchdown,0,91,11,2:14
1,0,Punt,0,4,5,1:00
5,3,Punt,5,15,12,6:05
13,7,Field Goal,10,59,16,6:54
21,1,Touchdown,0,80,3,0:13
11,0,Field Goal,5,0,5,1:23
14,2,Punt,-5,25,10,3:43
8,0,Punt,0,0,6,0:28
19,3,Missed FG,0,68,12,1:39
12,2,Field Goal,5,55,10,2:59
16,0,Punt,0,8,5,2:14
7,0,Punt,0,7,5,1:03
3,6,Touchdown,0,80,13,5:53
17,1,Punt,0,33,7,1:39
4,8,Touchdown,29,51,15,5:13
2,3,Field Goal,0,74,8,4:19
15,5,Touchdown,0,67,14,4:45
