drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Touchdown,-10,52,13,6:16
24,7,Touchdown,18,57,16,2:30
10,0,Punt,0,0,5,0:28
20,5,Touchdown,-5,72,12,4:49
6,1,Field Goal,6,1,8,3:32
18,1,Touchdown,0,10,3,0:45
25,0,End of Game,0,7,5,1:33
1,1,Interception,0,19,7,3:00
5,0,Downs,-9,8,4,1:44
13,2,Field Goal,0,38,11,0:39
21,1,Punt,-10,26,7,2:19
23,0,Interception,0,0,2,0:10
11,0,Punt,0,2,4,2:01
14,1,Punt,0,22,8,3:34
8,1,Interception,-15,36,6,1:59
19,1,Punt,-5,14,10,3:51
22,3,Touchdown,0,72,6,2:55
12,5,Missed FG,3,53,14,1:14
16,1,Punt,0,33,6,1:34
7,2,Punt,-5,44,13,5:03
3,0,Punt,0,2,5,1:41
17,0,Fumble,0,5,1,0:11
4,0,Punt,0,9,4,1:37
2,0,Interception,0,5,2,0:46
15,7,Touchdown,5,89,15,5:49
