drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Touchdown,0,80,2,0:12
21,0,End of Game,0,-3,6,1:16
1,6,Field Goal,-5,77,16,7:52
3,1,Touchdown,0,67,2,0:10
2,1,Punt,0,2,10,3:38
5,2,Touchdown,0,20,7,2:49
4,0,Fumble,0,0,2,0:12
7,2,Punt,-10,37,11,5:34
6,4,Interception,15,45,14,7:54
9,2,Field Goal,0,30,6,0:51
8,0,Missed FG,0,1,5,1:00
11,0,Punt,-5,10,5,2:10
10,4,Interception,5,35,9,3:35
13,3,Field Goal,0,48,11,4:12
12,0,Punt,0,0,4,0:29
15,0,Punt,0,-2,4,1:37
14,3,Missed FG,-5,80,12,4:37
17,1,Punt,0,17,10,3:20
16,5,Field Goal,-10,56,14,5:59
19,0,Punt,-30,3,6,0:33
18,2,Downs,0,18,6,2:00
