drive,fds,result,penyds,ydsgained,numplays,postime
20,5,Field Goal,5,80,19,2:43
21,0,Fumble,0,0,1,0:03
1,0,Punt,0,1,5,1:25
3,0,Punt,0,-2,5,1:51
2,1,Punt,0,18,6,2:09
5,1,Punt,-5,15,10,2:28
4,4,Touchdown,19,32,11,3:36
7,1,Punt,0,24,7,2:49
6,3,Field Goal,5,39,12,3:31
9,3,Field Goal,5,68,9,3:28
8,1,Punt,0,23,7,3:27
11,1,Interception,0,12,2,0:47
10,0,Punt,0,2,5,1:04
13,0,End of Half,0,0,2,0:03
12,6,Touchdown,-5,90,17,3:22
15,4,Touchdown,0,57,10,3:17
14,1,Punt,-10,13,8,2:11
17,6,Touchdown,0,80,16,6:07
16,6,Touchdown,-5,85,17,6:13
19,4,Punt,0,52,13,6:13
18,2,Punt,0,32,9,3:13
