drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Field Goal,0,15,7,2:13
24,0,End of Half,0,-1,2,0:20
10,1,Punt,0,32,6,2:38
20,0,Punt,0,-3,5,1:38
6,1,Punt,5,11,8,3:34
27,2,Punt,14,13,10,3:44
18,2,Punt,0,29,8,3:43
28,2,Field Goal,15,27,9,3:27
26,2,Punt,15,18,5,1:57
25,1,Punt,0,20,7,2:33
1,1,Punt,0,19,7,2:15
5,4,Touchdown,0,90,7,2:52
13,0,Punt,-5,3,6,2:35
21,0,Interception,0,2,3,0:52
23,2,Punt,0,37,13,2:20
11,4,Field Goal,10,57,18,1:12
14,2,Punt,5,35,9,4:08
8,0,Fumble,0,-1,2,0:07
19,6,Touchdown,-15,113,17,7:28
22,1,Interception,0,17,6,2:33
12,0,End of Half,0,0,1,0:01
16,0,Fumble,0,4,2,0:43
7,5,Touchdown,0,80,11,5:10
3,4,Interception,0,63,9,4:49
17,0,Field Goal,0,0,4,0:25
4,1,Punt,-7,39,7,3:35
2,1,Field Goal,33,7,5,1:34
15,1,Punt,0,19,7,3:15
