drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Fumble,-5,2,2,0:09
21,0,Field Goal,0,8,7,1:04
22,0,End of Game,0,9,5,0:23
1,0,Punt,0,8,5,2:05
3,3,Punt,0,48,11,6:25
2,1,Punt,0,22,7,2:51
5,5,Touchdown,0,69,17,9:00
4,1,Interception,0,56,3,1:40
7,2,Punt,0,35,6,3:22
6,0,Punt,0,5,5,1:47
9,3,Field Goal,5,42,14,1:53
8,0,Punt,0,1,4,0:57
11,1,Punt,-10,23,6,3:16
10,4,Punt,0,44,14,7:00
13,2,Touchdown,0,37,6,1:05
12,2,Interception,5,8,7,3:46
15,2,Missed FG,-10,40,8,3:32
14,0,Punt,0,9,5,1:47
17,1,Punt,5,15,7,3:00
16,4,Touchdown,15,47,7,2:11
19,0,Punt,-5,6,8,0:30
18,5,Touchdown,0,61,10,2:17
