drive,fds,result,penyds,ydsgained,numplays,postime
24,6,Touchdown,0,80,15,4:25
25,4,Touchdown,0,80,10,4:37
26,0,Downs,0,7,5,1:38
27,2,End of Game,4,16,13,4:07
20,0,Punt,0,5,4,1:32
21,0,Punt,0,9,4,2:15
22,2,Field Goal,0,53,8,1:52
23,4,Field Goal,21,44,13,3:35
1,0,Punt,0,0,5,1:00
3,2,Touchdown,0,93,5,1:57
2,0,Punt,0,9,4,1:32
5,0,Punt,0,3,4,1:35
4,1,Punt,0,18,8,3:26
7,1,Interception,0,10,3,1:01
6,0,Punt,0,-4,4,1:21
9,3,Field Goal,15,51,9,3:10
8,3,Field Goal,0,50,8,2:55
11,1,Touchdown,0,16,2,0:08
10,0,Fumble,0,6,3,0:21
13,0,Punt,0,8,4,1:25
12,0,Punt,0,-5,5,2:10
15,6,Touchdown,0,90,13,5:11
14,1,Punt,0,32,5,2:21
17,0,Punt,0,3,5,1:04
16,0,End of Half,0,9,2,0:27
19,1,Punt,0,11,7,3:28
18,1,Interception,3,20,6,1:27
