drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Punt,-5,19,9,4:00
21,6,Touchdown,20,68,16,4:42
22,0,Punt,0,8,6,2:05
23,2,Field Goal,0,40,7,1:07
1,1,Punt,0,18,6,2:26
3,2,Fumble,0,69,9,4:59
2,1,Touchdown,0,74,3,0:51
5,0,Punt,-10,13,6,2:50
4,2,Touchdown,0,53,5,2:20
7,5,Touchdown,0,87,8,3:33
6,0,Punt,0,1,4,1:03
9,0,Fumble,0,4,3,1:40
8,0,Punt,0,7,5,2:25
11,0,Punt,0,9,6,1:19
10,2,Downs,0,39,10,4:52
13,0,End of Half,0,-2,3,0:13
12,1,Field Goal,0,29,9,1:29
15,1,Interception,0,15,3,1:33
14,2,Punt,-5,38,9,3:49
17,1,Punt,5,17,7,2:47
16,3,Interception,15,31,9,3:36
19,3,Field Goal,0,51,12,3:26
18,1,Punt,-5,13,8,2:55
