drive,fds,result,penyds,ydsgained,numplays,postime
20,3,Touchdown,14,15,9,1:46
21,4,Touchdown,-5,80,11,1:08
22,1,End of Game,0,11,10,2:19
1,3,Touchdown,5,73,9,2:33
3,0,Fumble,0,4,4,0:55
2,4,Field Goal,-5,61,16,7:00
5,2,Missed FG,0,38,13,5:07
4,3,Touchdown,11,19,9,2:59
7,2,Touchdown,0,77,4,0:57
6,2,Fumble,-10,18,10,4:18
9,2,Touchdown,0,62,7,1:41
8,1,Punt,0,18,7,2:39
11,1,End of Half,0,6,6,0:40
10,5,Touchdown,15,65,13,1:11
13,1,Punt,0,17,5,2:05
12,0,Punt,0,5,5,0:52
15,5,Touchdown,11,51,8,2:47
14,5,Field Goal,0,68,14,5:57
17,5,Touchdown,0,75,9,4:02
16,5,Touchdown,4,71,14,5:20
19,0,Fumble,0,4,4,0:20
18,5,Touchdown,0,75,10,3:24
