drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Interception,0,15,4,0:23
10,1,End of Half,0,10,5,0:23
20,0,Fumble,0,8,2,0:08
6,1,Missed FG,0,33,8,2:19
18,4,Touchdown,5,49,13,6:16
1,4,Field Goal,-20,63,14,5:16
5,3,Fumble,0,37,9,3:00
13,0,Punt,-10,-7,6,1:56
21,1,Field Goal,0,21,12,2:06
11,4,Touchdown,0,75,11,3:24
14,1,Punt,0,24,6,2:18
8,1,Punt,0,16,7,0:57
19,3,Touchdown,15,60,5,0:46
22,0,End of Game,0,4,4,0:14
12,4,Touchdown,5,70,10,4:25
16,4,Touchdown,0,75,9,3:23
7,2,Punt,0,32,9,2:24
3,4,Field Goal,0,68,12,5:23
17,1,Fumble,0,28,3,0:38
4,5,Touchdown,0,78,17,5:56
2,3,Field Goal,0,69,12,3:59
15,3,Field Goal,-5,51,13,4:26
