drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,-5,5,6,1:59
21,1,End of Game,0,16,2,0:19
1,0,Punt,0,-3,5,2:12
3,1,Blocked Punt,0,19,9,2:41
2,3,Touchdown,0,45,7,3:07
5,1,Punt,0,16,8,1:58
4,4,Field Goal,5,63,16,6:23
7,4,Field Goal,5,58,14,6:07
6,2,Blocked Punt,-5,35,10,4:04
9,0,End of Half,0,-1,3,0:16
8,5,Touchdown,15,65,17,3:12
11,4,Touchdown,0,80,9,4:13
10,0,Punt,0,4,5,1:32
13,1,Punt,0,9,5,1:23
12,0,Punt,-5,-4,6,1:33
15,2,Punt,-5,23,11,4:00
14,2,Punt,0,53,10,4:59
17,1,Punt,0,3,6,2:04
16,1,Field Goal,0,19,6,3:25
19,3,Interception,-10,46,6,2:06
18,0,Punt,-5,7,5,2:27
