drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-5,7,5,1:30
24,3,Field Goal,15,38,14,3:47
10,2,Field Goal,0,49,10,2:30
20,5,Missed FG,-20,74,19,7:38
6,2,Touchdown,-5,38,8,3:43
27,0,Downs,0,7,6,1:30
18,0,Safety,-5,-4,4,1:13
26,4,Field Goal,-20,87,23,6:55
25,0,Punt,-11,4,6,0:55
1,1,Interception,5,11,6,2:32
5,0,Punt,-5,0,6,1:21
13,0,Punt,0,3,4,2:14
21,0,Punt,0,8,4,0:58
23,1,Touchdown,0,3,2,0:05
11,0,End of Half,0,6,9,0:31
14,0,Punt,0,7,4,1:10
8,0,Punt,0,9,5,1:32
19,0,Punt,0,-6,5,2:10
22,1,Fumble,0,32,3,1:37
12,1,Punt,0,6,7,2:31
16,1,Punt,0,23,6,2:16
7,3,Field Goal,-5,49,13,5:02
3,5,Touchdown,-5,82,12,5:42
17,0,Punt,-5,13,5,1:25
4,1,Punt,-5,22,7,2:18
2,3,Touchdown,-10,42,10,3:19
15,0,Punt,-10,14,5,2:01
