drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,8,7,1:06
25,0,Fumble,0,5,1,0:06
20,0,Punt,0,-5,5,1:38
21,0,Punt,0,0,4,0:34
22,2,Field Goal,0,58,8,3:49
23,3,Interception,0,32,8,1:00
1,0,Punt,0,9,5,2:14
3,0,Punt,0,3,4,2:18
2,0,Punt,0,7,4,1:36
5,1,Punt,-5,10,8,2:12
4,4,Field Goal,-10,66,13,6:40
7,1,Punt,0,34,8,2:51
6,6,Touchdown,3,71,12,5:40
9,0,Punt,0,-7,6,1:10
8,1,Punt,-10,38,9,3:49
11,2,Missed FG,0,34,6,0:39
10,1,Punt,0,12,6,0:51
13,0,Punt,0,-10,4,1:36
12,3,Downs,5,54,11,5:06
15,1,Interception,0,57,4,2:03
14,0,Punt,-10,8,5,2:09
17,1,Field Goal,0,33,5,2:11
16,0,Punt,0,6,4,1:30
19,7,Touchdown,-8,84,13,5:14
18,0,Punt,0,9,6,1:58
