drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,4,7,1:31
21,2,Touchdown,-5,40,6,0:50
22,0,End of Game,0,-1,3,0:17
1,1,Punt,0,16,7,2:22
3,1,Field Goal,0,25,5,2:41
2,0,Punt,-3,0,5,1:47
5,2,Punt,0,34,10,3:58
4,0,Fumble,0,4,4,1:36
7,0,Interception,-5,-4,3,1:07
6,1,Punt,5,14,9,4:01
9,0,Punt,0,-11,4,2:06
8,2,Punt,15,20,7,3:33
11,5,Field Goal,15,57,20,6:28
10,1,Touchdown,0,28,2,0:06
13,4,Touchdown,-15,82,17,6:37
12,0,End of Half,0,-1,3,0:15
15,1,Punt,0,17,5,2:12
14,3,Punt,0,34,12,5:18
17,2,Punt,5,23,11,3:17
16,4,Touchdown,-10,72,14,5:19
19,2,Fumble,-10,50,7,2:08
18,1,Punt,0,8,7,2:31
