drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Punt,15,28,9,2:38
24,0,Punt,0,5,4,0:58
10,2,Punt,-5,60,9,4:31
20,5,Touchdown,-2,77,14,2:10
6,1,Punt,-14,27,8,3:06
27,2,Touchdown,0,60,7,1:36
18,3,Punt,0,33,12,6:22
26,0,Punt,0,7,5,1:22
25,2,Punt,-15,62,11,5:18
1,1,Punt,-10,19,9,3:17
5,2,Touchdown,0,34,5,1:21
13,0,Punt,0,-5,5,1:11
21,0,Punt,0,4,5,0:54
23,1,Missed FG,-20,61,10,4:01
11,0,End of Half,0,9,3,1:06
14,3,Touchdown,0,67,8,3:43
8,1,Field Goal,-15,73,7,2:06
19,6,Touchdown,44,38,14,4:45
22,2,Missed FG,0,23,7,0:44
12,4,Touchdown,31,44,11,4:36
16,0,Punt,-15,11,7,2:02
7,0,Punt,-5,7,5,1:27
3,4,Field Goal,0,67,14,6:31
17,2,Touchdown,0,47,5,1:12
4,1,Fumble,-10,19,7,2:38
2,0,Punt,-12,9,4,1:19
15,1,Punt,0,10,7,2:21
