drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,9,5,2:18
9,0,Punt,0,-1,4,2:06
24,3,Interception,0,62,6,2:33
18,3,Interception,-11,49,10,4:01
20,0,Punt,0,-6,6,0:56
25,1,Punt,0,13,8,3:13
15,0,Field Goal,0,-2,4,1:16
16,1,Punt,0,16,7,2:29
14,0,Punt,0,4,4,1:38
19,2,Touchdown,5,83,5,1:28
17,0,Punt,0,-9,5,1:58
23,1,Punt,-5,19,8,4:06
6,3,Field Goal,0,84,11,4:30
12,0,End of Half,0,1,1,0:39
8,0,Interception,0,1,2,0:36
13,0,Punt,0,9,5,2:05
5,0,Punt,0,6,5,2:14
10,2,Field Goal,-5,50,11,4:36
2,1,Punt,-11,13,6,1:57
3,3,Field Goal,0,55,9,3:53
7,0,Fumble,-5,-6,4,1:01
11,0,Punt,-5,3,6,1:17
22,0,Punt,0,0,4,0:27
21,1,Punt,15,-13,6,2:48
4,4,Field Goal,0,63,12,4:53
26,2,End of Game,0,21,5,1:02
