eid,season,week,Home,Away,HomeScore,AwayScore,Day,Time,Favorite,Underdog,Spread
2012093004,2012,4,ATL,CAR,30,28,Sun,01:00,ATL,CAR,-7
2012093005,2012,4,STL,SEA,19,13,Sun,01:00,SEA,STL,-2.5
2012093006,2012,4,NYJ,SF,0,34,Sun,01:00,SF,NYJ,-4
2012093007,2012,4,ARI,MIA,24,21,Sun,04:05,ARI,MIA,-4.5
2012093008,2012,4,DEN,OAK,37,6,Sun,04:05,DEN,OAK,-6.5
2012093009,2012,4,JAC,CIN,10,27,Sun,04:05,JAC,CIN,-1.5
2012093010,2012,4,GB,NO,28,27,Sun,04:25,GB,NO,-7.5
2012093011,2012,4,TB,WAS,22,24,Sun,04:25,TB,WAS,-2
2012093012,2012,4,PHI,NYG,19,17,Sun,08:20,PHI,NYG,-2
2012100100,2012,4,DAL,CHI,18,34,Mon,08:30,DAL,CHI,-3
2012100400,2012,5,STL,ARI,17,3,Thu,08:20,ARI,STL,-1.5
2012100701,2012,5,PIT,PHI,16,14,Sun,01:00,PIT,PHI,-4
2012100702,2012,5,IND,GB,30,27,Sun,01:00,GB,IND,-6.5
2012100703,2012,5,NYG,CLE,41,27,Sun,01:00,NYG,CLE,-8
2012100700,2012,5,WAS,ATL,17,24,Sun,01:00,ATL,WAS,-3
2012100705,2012,5,CIN,MIA,13,17,Sun,01:00,CIN,MIA,-3
2012100706,2012,5,KC,BAL,6,9,Sun,01:00,BAL,KC,-6
2012100707,2012,5,CAR,SEA,12,16,Sun,04:05,CAR,SEA,-2
2012100708,2012,5,JAC,CHI,3,41,Sun,04:05,CHI,JAC,-6.5
2012100704,2012,5,MIN,TEN,30,7,Sun,04:25,MIN,TEN,-6
2012100709,2012,5,NE,DEN,31,21,Sun,04:25,NE,DEN,-6
2012100710,2012,5,SF,BUF,45,3,Sun,04:25,SF,BUF,-10
2012100711,2012,5,NO,SD,31,24,Sun,08:20,NO,SD,-3.5
2012100800,2012,5,NYJ,HOU,17,23,Mon,08:30,HOU,NYJ,-9.5
2012101100,2012,6,TEN,PIT,26,23,Thu,08:20,PIT,TEN,-6
2012101401,2012,6,TB,KC,38,10,Sun,01:00,TB,KC,-5
2012101402,2012,6,NYJ,IND,35,9,Sun,01:00,NYJ,IND,-3.5
2012101403,2012,6,CLE,CIN,34,24,Sun,01:00,CIN,CLE,-1.5
2012101404,2012,6,PHI,DET,23,26,Sun,01:00,PHI,DET,-3.5
2012101400,2012,6,ATL,OAK,23,20,Sun,01:00,ATL,OAK,-10
2012101405,2012,6,MIA,STL,17,14,Sun,01:00,MIA,STL,-5.5
2012101406,2012,6,BAL,DAL,31,29,Sun,01:00,BAL,DAL,-3
2012101407,2012,6,ARI,BUF,16,19,Sun,04:05,ARI,BUF,-5
2012101408,2012,6,SEA,NE,24,23,Sun,04:05,NE,SEA,-4
2012101409,2012,6,SF,NYG,3,26,Sun,04:25,SF,NYG,-7
2012101410,2012,6,WAS,MIN,38,26,Sun,04:25,MIN,WAS,-2
2012101411,2012,6,HOU,GB,24,42,Sun,08:20,HOU,GB,-4
2012101500,2012,6,SD,DEN,24,35,Mon,08:30,SD,DEN,0
2012101800,2012,7,SF,SEA,13,6,Thu,08:20,SF,SEA,-8
2012102101,2012,7,MIN,ARI,21,14,Sun,01:00,MIN,ARI,-7
2012102102,2012,7,CAR,DAL,14,19,Sun,01:00,DAL,CAR,-2.5
2012102103,2012,7,TB,NO,28,35,Sun,01:00,NO,TB,-1.5
2012102104,2012,7,STL,GB,20,30,Sun,01:00,GB,STL,-5
2012102100,2012,7,NYG,WAS,27,23,Sun,01:00,NYG,WAS,-6
2012102105,2012,7,HOU,BAL,43,13,Sun,01:00,HOU,BAL,-6.5
2012102106,2012,7,IND,CLE,17,13,Sun,01:00,IND,CLE,-1
2012102107,2012,7,BUF,TEN,34,35,Sun,01:00,BUF,TEN,-4.5
2012102108,2012,7,NE,NYJ,29,26,Sun,04:25,NE,NYJ,-11
2012102109,2012,7,OAK,JAC,26,23,Sun,04:25,OAK,JAC,-6
2012102110,2012,7,CIN,PIT,17,24,Sun,08:20,PIT,CIN,-1.5
2012102200,2012,7,CHI,DET,13,7,Mon,08:30,CHI,DET,-6.5
2012102500,2012,8,MIN,TB,17,36,Thu,08:20,MIN,TB,-5.5
2012102801,2012,8,NYJ,MIA,9,30,Sun,01:00,NYJ,MIA,-1
2012102802,2012,8,CLE,SD,7,6,Sun,01:00,SD,CLE,-3
2012102803,2012,8,TEN,IND,13,19,Sun,01:00,TEN,IND,-3.5
2012102804,2012,8,STL,NE,7,45,Sun,01:00,NE,STL,-7
2012102800,2012,8,GB,JAC,24,15,Sun,01:00,GB,JAC,-15.5
2012102805,2012,8,PHI,ATL,17,30,Sun,01:00,PHI,ATL,-3
2012102806,2012,8,CHI,CAR,23,22,Sun,01:00,CHI,CAR,-7
2012102807,2012,8,DET,SEA,28,24,Sun,01:00,DET,SEA,-2.5
2012102808,2012,8,PIT,WAS,27,12,Sun,01:00,PIT,WAS,-4.5
2012102809,2012,8,KC,OAK,16,26,Sun,04:05,KC,OAK,-1
2012102810,2012,8,DAL,NYG,24,29,Sun,04:25,NYG,DAL,-3
2012102811,2012,8,DEN,NO,34,14,Sun,08:20,DEN,NO,-6
2012102900,2012,8,ARI,SF,3,24,Mon,08:30,SF,ARI,-7
2012110100,2012,9,SD,KC,31,13,Thu,08:20,SD,KC,-7
2012110401,2012,9,GB,ARI,31,17,Sun,01:00,GB,ARI,-10.5
2012110402,2012,9,JAC,DET,14,31,Sun,01:00,DET,JAC,-6
2012110403,2012,9,TEN,CHI,20,51,Sun,01:00,CHI,TEN,-5
2012110404,2012,9,CIN,DEN,23,31,Sun,01:00,DEN,CIN,-5
2012110400,2012,9,WAS,CAR,13,21,Sun,01:00,WAS,CAR,-3
2012110405,2012,9,CLE,BAL,15,25,Sun,01:00,BAL,CLE,-3.5
2012110406,2012,9,HOU,BUF,21,9,Sun,01:00,HOU,BUF,-11
2012110407,2012,9,IND,MIA,23,20,Sun,01:00,MIA,IND,-2
2012110408,2012,9,SEA,MIN,30,20,Sun,04:05,SEA,MIN,-4.5
2012110409,2012,9,OAK,TB,32,42,Sun,04:05,OAK,TB,-1.5
2012110410,2012,9,NYG,PIT,20,24,Sun,04:25,NYG,PIT,-3.5
2012110411,2012,9,ATL,DAL,19,13,Sun,08:20,ATL,DAL,-4
2012110500,2012,9,NO,PHI,28,13,Mon,08:30,NO,PHI,-3
2012110800,2012,10,JAC,IND,10,27,Thu,08:20,IND,JAC,-3
2012111101,2012,10,TB,SD,34,24,Sun,01:00,TB,SD,-3
2012111102,2012,10,MIA,TEN,3,37,Sun,01:00,MIA,TEN,-6.5
2012111103,2012,10,NE,BUF,37,31,Sun,01:00,NE,BUF,-13.5
2012111104,2012,10,BAL,OAK,55,20,Sun,01:00,BAL,OAK,-7.5
2012111100,2012,10,CAR,DEN,14,36,Sun,01:00,DEN,CAR,-3.5
2012111105,2012,10,CIN,NYG,31,13,Sun,01:00,NYG,CIN,-4
2012111106,2012,10,NO,ATL,31,27,Sun,01:00,ATL,NO,-2
2012111107,2012,10,MIN,DET,34,24,Sun,01:00,DET,MIN,-3
2012111108,2012,10,SEA,NYJ,28,7,Sun,04:05,SEA,NYJ,-5.5
2012111109,2012,10,PHI,DAL,23,38,Sun,04:25,DAL,PHI,-2.5
2012111110,2012,10,SF,STL,24,24,Sun,04:25,SF,STL,-13.5
2012111111,2012,10,CHI,HOU,6,13,Sun,08:20,CHI,HOU,-1
2012111200,2012,10,PIT,KC,16,13,Mon,08:30,PIT,KC,-13
2012111500,2012,11,BUF,MIA,19,14,Thu,08:20,BUF,MIA,-2.5
2012111801,2012,11,DET,GB,20,24,Sun,01:00,GB,DET,-3
2012111802,2012,11,ATL,ARI,23,19,Sun,01:00,ATL,ARI,-9.5
2012111803,2012,11,CAR,TB,21,27,Sun,01:00,TB,CAR,-1
2012111804,2012,11,DAL,CLE,23,20,Sun,01:00,DAL,CLE,-7
2012111800,2012,11,WAS,PHI,31,6,Sun,01:00,WAS,PHI,-3.5
2012111805,2012,11,STL,NYJ,13,27,Sun,01:00,STL,NYJ,-3.5
2012111807,2012,11,HOU,JAC,43,37,Sun,01:00,HOU,JAC,-15.5
2012111808,2012,11,KC,CIN,6,28,Sun,01:00,CIN,KC,-3
2012111809,2012,11,OAK,NO,17,38,Sun,04:05,NO,OAK,-6
2012111806,2012,11,NE,IND,59,24,Sun,04:25,NE,IND,-10
2012111810,2012,11,DEN,SD,30,23,Sun,04:25,DEN,SD,-7.5
2012111811,2012,11,PIT,BAL,10,13,Sun,08:20,BAL,PIT,-3
2012111900,2012,11,SF,CHI,32,7,Mon,08:30,SF,CHI,-3.5
2012112200,2012,12,DET,HOU,31,34,Thu,12:30,HOU,DET,-3.5
2012112201,2012,12,DAL,WAS,31,38,Thu,04:25,DAL,WAS,-3.5
2012112202,2012,12,NYJ,NE,19,49,Thu,08:20,NE,NYJ,-7
2012112503,2012,12,JAC,TEN,24,19,Sun,01:00,TEN,JAC,-3.5
2012112502,2012,12,IND,BUF,20,13,Sun,01:00,IND,BUF,-2
2012112501,2012,12,CLE,PIT,20,14,Sun,01:00,PIT,CLE,-1
2012112500,2012,12,CIN,OAK,34,10,Sun,01:00,CIN,OAK,-7.5
2012112504,2012,12,KC,DEN,9,17,Sun,01:00,DEN,KC,-10.5
2012112505,2012,12,CHI,MIN,28,10,Sun,01:00,CHI,MIN,-6.5
2012112506,2012,12,TB,ATL,23,24,Sun,01:00,ATL,TB,-1
2012112507,2012,12,MIA,SEA,24,21,Sun,01:00,SEA,MIA,-3
2012112508,2012,12,SD,BAL,13,16,Sun,04:05,BAL,SD,-1
2012112509,2012,12,NO,SF,21,31,Sun,04:25,SF,NO,-2.5
2012112510,2012,12,ARI,STL,17,31,Sun,04:25,ARI,STL,-1.5
2012112511,2012,12,NYG,GB,38,10,Sun,08:20,NYG,GB,-3
2012112600,2012,12,PHI,CAR,22,30,Mon,08:30,CAR,PHI,-3
2012112900,2012,13,ATL,NO,23,13,Thu,08:20,ATL,NO,-3.5
2012120200,2012,13,CHI,SEA,17,23,Sun,01:00,CHI,SEA,-3
2012120201,2012,13,GB,MIN,23,14,Sun,01:00,GB,MIN,-7.5
2012120202,2012,13,STL,SF,16,13,Sun,01:00,SF,STL,-7.5
2012120203,2012,13,NYJ,ARI,7,6,Sun,01:00,NYJ,ARI,-6.5
2012120204,2012,13,KC,CAR,27,21,Sun,01:00,CAR,KC,-5.5
2012120205,2012,13,DET,IND,33,35,Sun,01:00,DET,IND,-7
2012120206,2012,13,BUF,JAC,34,18,Sun,01:00,BUF,JAC,-6
2012120207,2012,13,MIA,NE,16,23,Sun,01:00,NE,MIA,-7.5
2012120208,2012,13,TEN,HOU,10,24,Sun,01:00,HOU,TEN,-7
2012120209,2012,13,DEN,TB,31,23,Sun,04:05,DEN,TB,-8
2012120210,2012,13,BAL,PIT,20,23,Sun,04:25,BAL,PIT,-7
2012120211,2012,13,OAK,CLE,17,20,Sun,04:25,CLE,OAK,-2.5
2012120212,2012,13,SD,CIN,13,20,Sun,04:25,SD,CIN,0
2012120213,2012,13,DAL,PHI,38,33,Sun,08:20,DAL,PHI,-10.5
2012120300,2012,13,WAS,NYG,17,16,Mon,08:30,NYG,WAS,-3
2012120600,2012,14,OAK,DEN,13,26,Thu,08:20,DEN,OAK,-10
2012120900,2012,14,WAS,BAL,31,28,Sun,01:00,WAS,BAL,-2
2012120901,2012,14,CLE,KC,30,7,Sun,01:00,CLE,KC,-7
2012120902,2012,14,PIT,SD,24,34,Sun,01:00,PIT,SD,-7.5
2012120903,2012,14,IND,TEN,27,23,Sun,01:00,IND,TEN,-3.5
2012120904,2012,14,JAC,NYJ,10,17,Sun,01:00,NYJ,JAC,-3
2012120905,2012,14,MIN,CHI,21,14,Sun,01:00,CHI,MIN,-1.5
2012120906,2012,14,CAR,ATL,30,20,Sun,01:00,ATL,CAR,-3.5
2012120907,2012,14,TB,PHI,21,23,Sun,01:00,TB,PHI,-7
2012120908,2012,14,BUF,STL,12,15,Sun,01:00,BUF,STL,-3.5
2012120909,2012,14,CIN,DAL,19,20,Sun,01:00,CIN,DAL,-3
2012120910,2012,14,SF,MIA,27,13,Sun,04:05,SF,MIA,-11
2012120911,2012,14,NYG,NO,52,27,Sun,04:25,NYG,NO,-4.5
2012120912,2012,14,SEA,ARI,58,0,Sun,04:25,SEA,ARI,-10.5
2012120913,2012,14,GB,DET,27,20,Sun,08:20,GB,DET,-6
2012121000,2012,14,NE,HOU,42,14,Mon,08:30,NE,HOU,-5.5
2012121300,2012,15,PHI,CIN,13,34,Thu,08:20,CIN,PHI,-5
2012121600,2012,15,CHI,GB,13,21,Sun,01:00,GB,CHI,-3
2012121601,2012,15,ATL,NYG,34,0,Sun,01:00,ATL,NYG,-1
2012121602,2012,15,NO,TB,41,0,Sun,01:00,NO,TB,-3.5
2012121603,2012,15,STL,MIN,22,36,Sun,01:00,STL,MIN,-2.5
2012121604,2012,15,CLE,WAS,21,38,Sun,01:00,CLE,WAS,-4
2012121605,2012,15,MIA,JAC,24,3,Sun,01:00,MIA,JAC,-7.5
2012121606,2012,15,BAL,DEN,17,34,Sun,01:00,DEN,BAL,-3
2012121607,2012,15,HOU,IND,29,17,Sun,01:00,HOU,IND,-10.5
2012121608,2012,15,ARI,DET,38,10,Sun,04:05,DET,ARI,-5.5
2012121609,2012,15,SD,CAR,7,31,Sun,04:05,SD,CAR,-3
2012121610,2012,15,BUF,SEA,17,50,Sun,04:05,SEA,BUF,-4.5
2012121611,2012,15,DAL,PIT,27,24,Sun,04:25,PIT,DAL,-2
2012121612,2012,15,OAK,KC,15,0,Sun,04:25,OAK,KC,-4
2012121613,2012,15,NE,SF,34,41,Sun,08:20,NE,SF,-4
2012121700,2012,15,TEN,NYJ,14,10,Mon,08:30,NYJ,TEN,-1
2012122200,2012,16,DET,ATL,18,31,Sat,08:30,ATL,DET,-3.5
2012122301,2012,16,CAR,OAK,17,6,Sun,01:00,CAR,OAK,-9
2012122302,2012,16,MIA,BUF,24,10,Sun,01:00,MIA,BUF,-4.5
2012122303,2012,16,PIT,CIN,10,13,Sun,01:00,PIT,CIN,-3
2012122304,2012,16,JAC,NE,16,23,Sun,01:00,NE,JAC,-14
2012122305,2012,16,KC,IND,13,20,Sun,01:00,IND,KC,-5
2012122306,2012,16,DAL,NO,31,34,Sun,01:00,DAL,NO,-3
2012122307,2012,16,PHI,WAS,20,27,Sun,01:00,WAS,PHI,-4.5
2012122308,2012,16,TB,STL,13,28,Sun,01:00,TB,STL,-3
2012122310,2012,16,HOU,MIN,6,23,Sun,01:00,HOU,MIN,-7.5
2012122314,2012,16,NYJ,SD,17,27,Sun,01:00,NYJ,SD,-3
2012122300,2012,16,GB,TEN,55,7,Sun,01:00,GB,TEN,-10.5
2012122311,2012,16,DEN,CLE,34,12,Sun,04:05,DEN,CLE,-11
2012122309,2012,16,BAL,NYG,33,14,Sun,04:25,NYG,BAL,-2.5
2012122312,2012,16,ARI,CHI,13,28,Sun,04:25,CHI,ARI,-7
2012122313,2012,16,SEA,SF,42,13,Sun,08:20,SEA,SF,-2.5
2012123000,2012,17,BUF,NYJ,28,9,Sun,01:00,BUF,NYJ,-3.5
2012123002,2012,17,CIN,BAL,23,17,Sun,01:00,CIN,BAL,-5.5
2012123003,2012,17,PIT,CLE,24,10,Sun,01:00,PIT,CLE,-10
2012123004,2012,17,IND,HOU,28,16,Sun,01:00,HOU,IND,-6.5
2012123005,2012,17,TEN,JAC,38,20,Sun,01:00,TEN,JAC,-6
2012123006,2012,17,NYG,PHI,42,7,Sun,01:00,NYG,PHI,-6.5
2012123008,2012,17,DET,CHI,24,26,Sun,01:00,CHI,DET,-3
2012123010,2012,17,ATL,TB,17,22,Sun,01:00,ATL,TB,-3
2012123011,2012,17,NO,CAR,38,44,Sun,01:00,NO,CAR,-4.5
2012123015,2012,17,SEA,STL,20,13,Sun,04:25,SEA,STL,-11.5
2012123009,2012,17,MIN,GB,37,34,Sun,04:25,GB,MIN,-3
2012123012,2012,17,DEN,KC,38,3,Sun,04:25,DEN,KC,-17
2012123013,2012,17,SD,OAK,24,21,Sun,04:25,SD,OAK,-8.5
2012123014,2012,17,SF,ARI,27,13,Sun,04:25,SF,ARI,-16.5
2012123001,2012,17,NE,MIA,28,0,Sun,04:25,NE,MIA,-11.5
2012123007,2012,17,WAS,DAL,28,18,Sun,08:20,WAS,DAL,-3
2013010500,2012,18,HOU,CIN,19,13,Sat,04:30,HOU,CIN,-4
2013010501,2012,18,GB,MIN,24,10,Sat,08:00,GB,MIN,-11
2013010600,2012,18,BAL,IND,24,9,Sun,01:00,BAL,IND,-7.5
2013010601,2012,18,WAS,SEA,14,24,Sun,04:30,SEA,WAS,-3
2013011200,2012,19,DEN,BAL,35,38,Sat,04:30,DEN,BAL,-9
2013011201,2012,19,SF,GB,45,31,Sat,08:00,SF,GB,-3
2013011301,2012,19,ATL,SEA,30,28,Sun,01:00,ATL,SEA,-3
2013011300,2012,19,NE,HOU,41,28,Sun,04:30,NE,HOU,-9.5
2013012001,2012,20,ATL,SF,24,28,Sun,03:00,SF,ATL,-4
2013012000,2012,20,NE,BAL,13,28,Sun,06:30,NE,BAL,-7.5
2013020300,2012,22,SF,BAL,31,34,Sun,06:30,SF,BAL,-4.5
