eid,season,week,Home,Away,HomeScore,AwayScore,Day,Time,Favorite,Underdog,Spread
2010112807,2010,12,CLE,CAR,24,23,Sun,01:00,CLE,CAR,-8
2010112808,2010,12,SEA,KC,24,42,Sun,04:05,KC,SEA,-1.5
2010112809,2010,12,OAK,MIA,17,33,Sun,04:05,OAK,MIA,-3
2010112804,2010,12,CHI,PHI,31,26,Sun,04:15,PHI,CHI,-3
2010112806,2010,12,BAL,TB,17,10,Sun,04:15,BAL,TB,-7.5
2010112810,2010,12,DEN,STL,33,36,Sun,04:15,DEN,STL,-3
2010112811,2010,12,IND,SD,14,36,Sun,08:20,IND,SD,-2
2010112900,2010,12,ARI,SF,6,27,Mon,08:30,SF,ARI,-2
2010120200,2010,13,PHI,HOU,34,24,Thu,08:20,PHI,HOU,-8
2010120500,2010,13,MIN,BUF,38,14,Sun,01:00,MIN,BUF,-5.5
2010120501,2010,13,MIA,CLE,10,13,Sun,01:00,MIA,CLE,-5.5
2010120502,2010,13,TEN,JAC,6,17,Sun,01:00,TEN,JAC,-3
2010120503,2010,13,KC,DEN,10,6,Sun,01:00,KC,DEN,-8
2010120504,2010,13,NYG,WAS,31,7,Sun,01:00,NYG,WAS,-7.5
2010120505,2010,13,DET,CHI,20,24,Sun,01:00,CHI,DET,-5.5
2010120506,2010,13,GB,SF,34,16,Sun,01:00,GB,SF,-9
2010120508,2010,13,CIN,NO,30,34,Sun,01:00,NO,CIN,-6.5
2010120509,2010,13,SD,OAK,13,28,Sun,04:05,SD,OAK,-13
2010120507,2010,13,TB,ATL,24,28,Sun,04:15,ATL,TB,-3
2010120510,2010,13,IND,DAL,35,38,Sun,04:15,IND,DAL,-6
2010120511,2010,13,ARI,STL,6,19,Sun,04:15,STL,ARI,-3
2010120512,2010,13,SEA,CAR,31,14,Sun,04:15,SEA,CAR,-5
2010120513,2010,13,BAL,PIT,10,13,Sun,08:20,BAL,PIT,-3
2010120600,2010,13,NE,NYJ,45,3,Mon,08:30,NE,NYJ,-4
2010120900,2010,14,TEN,IND,28,30,Thu,08:20,IND,TEN,-3.5
2010121201,2010,14,BUF,CLE,13,6,Sun,01:00,BUF,CLE,0
2010121202,2010,14,PIT,CIN,23,7,Sun,01:00,PIT,CIN,-8.5
2010121203,2010,14,JAC,OAK,38,31,Sun,01:00,JAC,OAK,-3.5
2010121204,2010,14,WAS,TB,16,17,Sun,01:00,TB,WAS,-1.5
2010121205,2010,14,DET,GB,7,3,Sun,01:00,GB,DET,-7
2010121207,2010,14,CAR,ATL,10,31,Sun,01:00,ATL,CAR,-7.5
2010121208,2010,14,NO,STL,31,13,Sun,04:05,NO,STL,-9.5
2010121209,2010,14,SF,SEA,40,21,Sun,04:05,SF,SEA,-4.5
2010121200,2010,14,CHI,NE,7,36,Sun,04:15,NE,CHI,-3
2010121210,2010,14,NYJ,MIA,6,10,Sun,04:15,NYJ,MIA,-5
2010121211,2010,14,ARI,DEN,43,13,Sun,04:15,DEN,ARI,-4
2010121212,2010,14,SD,KC,31,0,Sun,04:15,SD,KC,-10
2010121213,2010,14,DAL,PHI,27,30,Sun,08:20,PHI,DAL,-4.5
2010121301,2010,14,MIN,NYG,3,21,Mon,07:20,NYG,MIN,-5
2010121300,2010,14,HOU,BAL,28,34,Mon,08:30,BAL,HOU,-3
2010121600,2010,15,SD,SF,34,7,Thu,08:20,SD,SF,-10
2010121900,2010,15,STL,KC,13,27,Sun,01:00,STL,KC,-3
2010121901,2010,15,MIA,BUF,14,17,Sun,01:00,MIA,BUF,-5.5
2010121902,2010,15,CIN,CLE,19,17,Sun,01:00,CIN,CLE,0
2010121903,2010,15,IND,JAC,34,24,Sun,01:00,IND,JAC,-4.5
2010121904,2010,15,TEN,HOU,31,17,Sun,01:00,TEN,HOU,-1.5
2010121905,2010,15,DAL,WAS,33,30,Sun,01:00,DAL,WAS,-9.5
2010121906,2010,15,NYG,PHI,31,38,Sun,01:00,NYG,PHI,-3
2010121907,2010,15,CAR,ARI,19,12,Sun,01:00,CAR,ARI,-2.5
2010121908,2010,15,TB,DET,20,23,Sun,01:00,TB,DET,-4
2010121909,2010,15,BAL,NO,30,24,Sun,01:00,BAL,NO,-2
2010121910,2010,15,SEA,ATL,18,34,Sun,04:05,ATL,SEA,-5.5
2010121911,2010,15,PIT,NYJ,17,22,Sun,04:15,PIT,NYJ,-3.5
2010121912,2010,15,OAK,DEN,39,23,Sun,04:15,OAK,DEN,-8
2010121913,2010,15,NE,GB,31,27,Sun,08:20,NE,GB,-14.5
2010122000,2010,15,MIN,CHI,14,40,Mon,08:30,,,
2010122300,2010,16,PIT,CAR,27,3,Thu,08:20,PIT,CAR,-14
2010122500,2010,16,ARI,DAL,27,26,Sat,07:30,DAL,ARI,-7
2010122602,2010,16,CLE,BAL,10,20,Sun,01:00,BAL,CLE,-3.5
2010122603,2010,16,KC,TEN,34,14,Sun,01:00,KC,TEN,-4
2010122601,2010,16,BUF,NE,3,34,Sun,01:00,NE,BUF,-7
2010122600,2010,16,CHI,NYJ,38,34,Sun,01:00,CHI,NYJ,-2.5
2010122606,2010,16,STL,SF,25,17,Sun,01:00,STL,SF,-2.5
2010122607,2010,16,MIA,DET,27,34,Sun,01:00,MIA,DET,-3.5
2010122608,2010,16,JAC,WAS,17,20,Sun,01:00,JAC,WAS,-7
2010122612,2010,16,CIN,SD,34,20,Sun,04:05,SD,CIN,-8
2010122609,2010,16,DEN,HOU,24,23,Sun,04:05,HOU,DEN,-2
2010122610,2010,16,OAK,IND,26,31,Sun,04:05,IND,OAK,-2
2010122605,2010,16,TB,SEA,38,15,Sun,04:15,TB,SEA,-5.5
2010122611,2010,16,GB,NYG,45,17,Sun,04:15,GB,NYG,-3
2010122700,2010,16,ATL,NO,14,17,Mon,08:30,ATL,NO,-2
2010122800,2010,16,PHI,MIN,14,24,Tue,08:00,PHI,MIN,-14
2011010200,2010,17,NE,MIA,38,7,Sun,01:00,NE,MIA,-4.5
2011010202,2010,17,BAL,CIN,13,7,Sun,01:00,BAL,CIN,-9.5
2011010203,2010,17,CLE,PIT,9,41,Sun,01:00,PIT,CLE,-6.5
2011010206,2010,17,KC,OAK,10,31,Sun,01:00,KC,OAK,-4.5
2011010209,2010,17,DET,MIN,20,13,Sun,01:00,DET,MIN,-3.5
2011010211,2010,17,ATL,CAR,31,10,Sun,01:00,ATL,CAR,-14.5
2011010212,2010,17,NO,TB,13,23,Sun,01:00,NO,TB,-7
2011010201,2010,17,NYJ,BUF,38,7,Sun,01:00,NYJ,BUF,-1
2011010204,2010,17,HOU,JAC,34,17,Sun,04:15,HOU,JAC,-4.5
2011010205,2010,17,IND,TEN,23,20,Sun,04:15,IND,TEN,-8.5
2011010207,2010,17,PHI,DAL,13,14,Sun,04:15,DAL,PHI,-2
2011010208,2010,17,WAS,NYG,14,17,Sun,04:15,NYG,WAS,-4.5
2011010210,2010,17,GB,CHI,10,3,Sun,04:15,GB,CHI,-11.5
2011010213,2010,17,DEN,SD,28,33,Sun,04:15,SD,DEN,-5
2011010214,2010,17,SF,ARI,38,7,Sun,04:15,SF,ARI,-6
2011010215,2010,17,SEA,STL,16,6,Sun,08:20,STL,SEA,-3
2011010801,2010,18,SEA,NO,41,36,Sat,04:30,NO,SEA,-10
2011010800,2010,18,IND,NYJ,16,17,Sat,08:00,IND,NYJ,-2
2011010900,2010,18,KC,BAL,7,30,Sun,01:00,BAL,KC,-3
2011010901,2010,18,PHI,GB,16,21,Sun,04:30,PHI,GB,-1.5
2011011500,2010,19,PIT,BAL,31,24,Sat,04:30,PIT,BAL,-3
2011011501,2010,19,ATL,GB,21,48,Sat,08:00,ATL,GB,-1
2011011601,2010,19,CHI,SEA,35,24,Sun,01:00,CHI,SEA,-10
2011011600,2010,19,NE,NYJ,21,28,Sun,04:30,NE,NYJ,-9
2011012301,2010,20,CHI,GB,14,21,Sun,03:00,GB,CHI,-3.5
2011012300,2010,20,PIT,NYJ,24,19,Sun,06:30,PIT,NYJ,-4
2011020600,2010,22,GB,PIT,31,25,Sun,06:29,GB,PIT,-2.5
