eid,season,week,Home,Away,HomeScore,AwayScore,Day,Time,Favorite,Underdog,Spread
2013111709,2013,11,DEN,KC,27,17,Sun,08:30,DEN,KC,-7.5
2013111800,2013,11,CAR,NE,24,20,Mon,08:40,CAR,NE,-3
2013112100,2013,12,ATL,NO,13,17,Thu,08:25,NO,ATL,-8
2013112402,2013,12,DET,TB,21,24,Sun,01:00,DET,TB,-7
2013112403,2013,12,GB,MIN,26,26,Sun,01:00,GB,MIN,-6
2013112404,2013,12,HOU,JAC,6,13,Sun,01:00,HOU,JAC,-10.5
2013112405,2013,12,KC,SD,38,41,Sun,01:00,KC,SD,-3.5
2013112406,2013,12,MIA,CAR,16,20,Sun,01:00,CAR,MIA,-5
2013112401,2013,12,CLE,PIT,11,27,Sun,01:00,CLE,PIT,-2.5
2013112407,2013,12,STL,CHI,42,21,Sun,01:00,STL,CHI,-2
2013112400,2013,12,BAL,NYJ,19,3,Sun,01:00,BAL,NYJ,-4
2013112408,2013,12,ARI,IND,40,11,Sun,04:05,ARI,IND,-3
2013112409,2013,12,OAK,TEN,19,23,Sun,04:05,TEN,OAK,-2.5
2013112410,2013,12,NYG,DAL,21,24,Sun,04:25,NYG,DAL,-2.5
2013112411,2013,12,NE,DEN,34,31,Sun,08:30,DEN,NE,-1
2013112500,2013,12,WAS,SF,6,27,Mon,08:40,SF,WAS,-5.5
2013112800,2013,13,DET,GB,40,10,Thu,12:30,DET,GB,-6.5
2013112801,2013,13,DAL,OAK,31,24,Thu,04:30,DAL,OAK,-9
2013112802,2013,13,BAL,PIT,22,20,Thu,08:30,BAL,PIT,-3
2013120102,2013,13,IND,TEN,22,14,Sun,01:00,IND,TEN,-3.5
2013120101,2013,13,CLE,JAC,28,32,Sun,01:00,CLE,JAC,-7
2013120100,2013,13,CAR,TB,27,6,Sun,01:00,CAR,TB,-7
2013120104,2013,13,MIN,CHI,23,20,Sun,01:00,MIN,CHI,-1
2013120105,2013,13,NYJ,MIA,3,23,Sun,01:00,NYJ,MIA,0
2013120106,2013,13,PHI,ARI,24,21,Sun,01:00,PHI,ARI,-3.5
2013120109,2013,13,HOU,NE,31,34,Sun,01:00,NE,HOU,-7
2013120107,2013,13,BUF,ATL,31,34,Sun,04:05,BUF,ATL,-4.5
2013120108,2013,13,SF,STL,23,13,Sun,04:05,SF,STL,-7.5
2013120103,2013,13,KC,DEN,28,35,Sun,04:25,DEN,KC,-5.5
2013120110,2013,13,SD,CIN,10,17,Sun,04:25,CIN,SD,-1.5
2013120111,2013,13,WAS,NYG,17,24,Sun,08:30,WAS,NYG,-1
2013120200,2013,13,SEA,NO,34,7,Mon,08:40,SEA,NO,-6.5
2013120500,2013,14,JAC,HOU,27,20,Thu,08:25,HOU,JAC,-3
2013120801,2013,14,CIN,IND,42,28,Sun,01:00,CIN,IND,-7
2013120802,2013,14,NE,CLE,27,26,Sun,01:00,NE,CLE,-10
2013120803,2013,14,NYJ,OAK,37,27,Sun,01:00,NYJ,OAK,-3
2013120805,2013,14,PHI,DET,34,20,Sun,01:00,PHI,DET,-2.5
2013120806,2013,14,PIT,MIA,28,34,Sun,01:00,PIT,MIA,-3
2013120807,2013,14,TB,BUF,27,6,Sun,01:00,TB,BUF,-3
2013120813,2013,14,GB,ATL,22,21,Sun,01:00,GB,ATL,-3.5
2013120808,2013,14,WAS,KC,10,45,Sun,01:00,KC,WAS,-3.5
2013120800,2013,14,BAL,MIN,29,26,Sun,01:00,BAL,MIN,-6
2013120809,2013,14,DEN,TEN,51,28,Sun,04:05,DEN,TEN,-12.5
2013120810,2013,14,ARI,STL,30,10,Sun,04:25,ARI,STL,-4.5
2013120811,2013,14,SD,NYG,37,14,Sun,04:25,SD,NYG,-4.5
2013120812,2013,14,SF,SEA,19,17,Sun,04:25,SF,SEA,-2.5
2013120804,2013,14,NO,CAR,31,13,Sun,08:30,NO,CAR,-3
2013120900,2013,14,CHI,DAL,45,28,Mon,08:40,CHI,DAL,-1.5
2013121200,2013,15,DEN,SD,20,27,Thu,08:25,DEN,SD,-10
2013121500,2013,15,ATL,WAS,27,26,Sun,01:00,ATL,WAS,-5.5
2013121501,2013,15,CLE,CHI,31,38,Sun,01:00,CHI,CLE,-1
2013121502,2013,15,IND,HOU,25,3,Sun,01:00,IND,HOU,-6
2013121503,2013,15,JAC,BUF,20,27,Sun,01:00,BUF,JAC,-4
2013121504,2013,15,MIA,NE,24,20,Sun,01:00,MIA,NE,-2.5
2013121505,2013,15,MIN,PHI,48,30,Sun,01:00,PHI,MIN,-6.5
2013121506,2013,15,NYG,SEA,0,23,Sun,01:00,SEA,NYG,-9
2013121508,2013,15,TB,SF,14,33,Sun,01:00,SF,TB,-5
2013121510,2013,15,CAR,NYJ,30,20,Sun,04:05,CAR,NYJ,-10
2013121511,2013,15,OAK,KC,31,56,Sun,04:05,KC,OAK,-6.5
2013121507,2013,15,STL,NO,27,16,Sun,04:25,NO,STL,-7
2013121509,2013,15,TEN,ARI,34,37,Sun,04:25,ARI,TEN,-3
2013121512,2013,15,DAL,GB,36,37,Sun,04:25,DAL,GB,-5.5
2013121513,2013,15,PIT,CIN,30,20,Sun,08:30,CIN,PIT,-2
2013121600,2013,15,DET,BAL,16,18,Mon,08:40,DET,BAL,-5
2013122200,2013,16,BUF,MIA,19,0,Sun,01:00,BUF,MIA,-1
2013122201,2013,16,CAR,NO,17,13,Sun,01:00,CAR,NO,-3
2013122202,2013,16,CIN,MIN,42,14,Sun,01:00,CIN,MIN,-7.5
2013122203,2013,16,HOU,DEN,13,37,Sun,01:00,DEN,HOU,-10
2013122204,2013,16,JAC,TEN,16,20,Sun,01:00,TEN,JAC,-4.5
2013122205,2013,16,KC,IND,7,23,Sun,01:00,KC,IND,-7.5
2013122206,2013,16,NYJ,CLE,24,13,Sun,01:00,NYJ,CLE,-2
2013122208,2013,16,STL,TB,23,13,Sun,01:00,STL,TB,-3.5
2013122209,2013,16,WAS,DAL,23,24,Sun,01:00,DAL,WAS,-3
2013122210,2013,16,DET,NYG,20,23,Sun,04:05,DET,NYG,-9
2013122211,2013,16,SEA,ARI,10,17,Sun,04:05,SEA,ARI,-9
2013122212,2013,16,GB,PIT,31,38,Sun,04:25,PIT,GB,-1
2013122213,2013,16,SD,OAK,26,13,Sun,04:25,SD,OAK,-10
2013122214,2013,16,BAL,NE,7,41,Sun,04:25,NE,BAL,-1
2013122207,2013,16,PHI,CHI,54,11,Sun,08:30,PHI,CHI,-3
2013122300,2013,16,SF,ATL,34,24,Mon,08:40,SF,ATL,-14.5
2013122900,2013,17,ATL,CAR,20,21,Sun,01:00,CAR,ATL,-6
2013122902,2013,17,CIN,BAL,34,17,Sun,01:00,CIN,BAL,-6.5
2013122904,2013,17,IND,JAC,30,10,Sun,01:00,IND,JAC,-11
2013122905,2013,17,MIA,NYJ,7,20,Sun,01:00,MIA,NYJ,-7
2013122906,2013,17,MIN,DET,14,13,Sun,01:00,DET,MIN,-2
2013122909,2013,17,NYG,WAS,20,6,Sun,01:00,NYG,WAS,-3.5
2013122910,2013,17,PIT,CLE,20,7,Sun,01:00,PIT,CLE,-9
2013122911,2013,17,TEN,HOU,16,10,Sun,01:00,TEN,HOU,-7
2013122915,2013,17,SEA,STL,27,9,Sun,04:25,SEA,STL,-12
2013122907,2013,17,NE,BUF,34,20,Sun,04:25,NE,BUF,-7.5
2013122908,2013,17,NO,TB,42,17,Sun,04:25,NO,TB,-10.5
2013122912,2013,17,ARI,SF,20,23,Sun,04:25,ARI,SF,-3
2013122913,2013,17,OAK,DEN,14,34,Sun,04:25,DEN,OAK,-10
2013122914,2013,17,SD,KC,27,24,Sun,04:25,SD,KC,-14.5
2013122901,2013,17,CHI,GB,28,33,Sun,04:25,GB,CHI,-3
2013122903,2013,17,DAL,PHI,22,24,Sun,08:30,PHI,DAL,-7
2014010400,2013,18,IND,KC,45,44,Sat,04:35,KC,IND,-1.5
2014010401,2013,18,PHI,NO,24,26,Sat,08:10,PHI,NO,-3
2014010500,2013,18,CIN,SD,10,27,Sun,01:05,CIN,SD,-6.5
2014010501,2013,18,GB,SF,20,23,Sun,04:40,SF,GB,-3
2014011100,2013,19,SEA,NO,23,15,Sat,04:35,SEA,NO,-9
2014011101,2013,19,NE,IND,43,22,Sat,08:15,NE,IND,-7
2014011200,2013,19,CAR,SF,10,23,Sun,01:05,SF,CAR,-2
2014011201,2013,19,DEN,SD,24,17,Sun,04:40,DEN,SD,-9
2014011900,2013,20,DEN,NE,26,16,Sun,03:00,DEN,NE,-5
2014011901,2013,20,SEA,SF,23,17,Sun,06:30,SEA,SF,-3.5
2014020200,2013,22,DEN,SEA,8,43,Sun,06:30,DEN,SEA,-2.5
