TimeSecsClass,DownClass,yrdline100Class,FavScoreDiffClass,Pmodel
5,1,3,4,0.21536478009867144
5,2,3,4,0.2338521939938132
5,3,3,4,0.2784664478614438
5,4,3,4,0.2966951860302812
6,1,3,4,0.21985149726940872
6,2,3,4,0.24496645860249627
6,3,3,4,0.2809258081115146
6,4,3,4,0.2996236289101336
7,1,3,4,0.23256617956367603
7,2,3,4,0.24950249883509598
7,3,3,4,0.28546046056356444
7,4,3,4,0.3061221213626343
8,1,3,4,0.23338747234295304
8,2,3,4,0.25125216387017524
8,3,3,4,0.2882689102845145
8,4,3,4,0.308849302526424
9,1,3,4,0.24541176811951643
9,2,3,4,0.2574897696741656
9,3,3,4,0.27866334652416874
9,4,3,4,0.30283980636688407
10,1,3,4,0.23843034872202362
10,2,3,4,0.2643434062442979
10,3,3,4,0.30681279907254616
10,4,3,4,0.33512962316116335
11,1,3,4,0.24080661980833057
11,2,3,4,0.25249750463674064
11,3,3,4,0.2785069478863674
11,4,3,4,0.2990352095673753
12,1,3,4,0.24216706040076452
12,2,3,4,0.26782036139001536
12,3,3,4,0.29898489081523294
12,4,3,4,0.3249161733021765
13,1,3,4,0.23459959794640223
13,2,3,4,0.25564779620745604
13,3,3,4,0.29610209313581026
13,4,3,4,0.3273371083581512
14,1,3,4,0.2435573038144604
14,2,3,4,0.2611795443782858
14,3,3,4,0.29138710016294844
14,4,3,4,0.32114266781741985
15,1,3,4,0.24522838527129276
15,2,3,4,0.26821895743539187
15,3,3,4,0.3034535895426953
15,4,3,4,0.33652222213805805
16,1,3,4,0.2601981861570715
16,2,3,4,0.2769012241292315
16,3,3,4,0.3015052588289524
16,4,3,4,0.3307413568878762
17,1,3,4,0.23692412810605684
17,2,3,4,0.2600464789362631
17,3,3,4,0.2918309108257475
17,4,3,4,0.33087587148450887
18,1,3,4,0.25092608651873777
18,2,3,4,0.28929690404352926
18,3,3,4,0.33326429354189896
18,4,3,4,0.3769063222787601
19,1,3,4,0.27036180123851244
19,2,3,4,0.29139368708716884
19,3,3,4,0.3201352928757182
19,4,3,4,0.3524385640184049
20,1,3,4,0.26744751338873224
20,2,3,4,0.29162805161207983
20,3,3,4,0.3170183675948931
20,4,3,4,0.3568615593003338
21,1,3,4,0.28901759312353925
21,2,3,4,0.2941946133729384
21,3,3,4,0.29816223917658874
21,4,3,4,0.31320036158963105
22,1,3,4,0.27939172708562277
22,2,3,4,0.2987689274834441
22,3,3,4,0.3236251602548973
22,4,3,4,0.35776163695910373
23,1,3,4,0.26134953443619774
23,2,3,4,0.28501026780850436
23,3,3,4,0.31434719954554124
23,4,3,4,0.3484718803899165
24,1,3,4,0.27211791859162926
24,2,3,4,0.3033571081849068
24,3,3,4,0.32574473815957383
24,4,3,4,0.37349554853321787
25,1,3,4,0.37710411622324064
25,2,3,4,0.3612063401592086
25,3,3,4,0.3513385573449276
25,4,3,4,0.351892644017638
26,1,3,4,0.32794517843645604
26,2,3,4,0.33844386377689095
26,3,3,4,0.34925476269428346
26,4,3,4,0.37358120025655767
27,1,3,4,0.31757610290466765
27,2,3,4,0.3192805674865278
27,3,3,4,0.32657754104158054
27,4,3,4,0.3592986824733955
28,1,3,4,0.2669008260221419
28,2,3,4,0.302545452071366
28,3,3,4,0.3432559498975085
28,4,3,4,0.40481980180874716
29,1,3,4,0.3030844192945925
29,2,3,4,0.3389597183256236
29,3,3,4,0.37287740492921256
29,4,3,4,0.41385034018945654
30,1,3,4,0.28785077449847407
30,2,3,4,0.3084991826983957
30,3,3,4,0.32400713522345376
30,4,3,4,0.365350521811334
31,1,3,4,0.27786577631101617
31,2,3,4,0.3046813384397681
31,3,3,4,0.3255151353504061
31,4,3,4,0.37732613659679537
32,1,3,4,0.3186790531367946
32,2,3,4,0.33159609580963817
32,3,3,4,0.3479774059849995
32,4,3,4,0.3906422005063374
33,1,3,4,0.2995424656289579
33,2,3,4,0.32757201675408676
33,3,3,4,0.35218883645925475
33,4,3,4,0.3921967639808606
34,1,3,4,0.3570092796215756
34,2,3,4,0.4213940912560055
34,3,3,4,0.48794697512751434
34,4,3,4,0.3376047752055719
35,1,3,4,0.47987416644723907
35,2,3,4,0.4181776644175285
35,3,3,4,0.3712076295008338
35,4,3,4,0.33581670383724277
36,1,3,4,0.3778046104925005
36,2,3,4,0.36112748670215544
36,3,3,4,0.3355594363690509
36,4,3,4,0.3445893594730307
37,1,3,4,0.33587086627467405
37,2,3,4,0.3610969782477236
37,3,3,4,0.3805993648040787
37,4,3,4,0.4333129396358184
38,1,3,4,0.37869361932904505
38,2,3,4,0.3917459730840685
38,3,3,4,0.4136568123584791
38,4,3,4,0.45684242207001874
39,1,3,4,0.3497545053053604
39,2,3,4,0.3614245256546253
39,3,3,4,0.376455736399814
39,4,3,4,0.43310909858378993
40,1,3,4,0.3520798438245658
40,2,3,4,0.3597112057240492
40,3,3,4,0.3704551705040682
40,4,3,4,0.4044096964066895
41,1,3,4,0.31889479274330135
41,2,3,4,0.36180056493306195
41,3,3,4,0.3687275824264863
41,4,3,4,0.42657363730382125
42,1,3,4,0.35653557726377544
42,2,3,4,0.3932807290316267
42,3,3,4,0.4397942967502745
42,4,3,4,0.500009503723249
43,1,3,4,0.35065040574386136
43,2,3,4,0.3674087842369069
43,3,3,4,0.3830717572684019
43,4,3,4,0.43591809504663465
44,1,3,4,0.3435340770721177
44,2,3,4,0.36799083568098184
44,3,3,4,0.36759376375846303
44,4,3,4,0.4128935003588949
45,1,3,4,0.2785190878180177
45,2,3,4,0.3103057654478586
45,3,3,4,0.3170524060712686
45,4,3,4,0.37798373552765996
46,1,3,4,0.30053703758901873
46,2,3,4,0.3174184729228654
46,3,3,4,0.32628243728440054
46,4,3,4,0.389441451596485
47,1,3,4,0.3077844044856748
47,2,3,4,0.3212152191599089
47,3,3,4,0.325859440678127
47,4,3,4,0.383311958993772
48,1,3,4,0.3007254226304671
48,2,3,4,0.3233414018949381
48,3,3,4,0.32574159686069437
48,4,3,4,0.3751670375039486
49,1,3,4,0.3191438066605061
49,2,3,4,0.3288503874308774
49,3,3,4,0.3360395251730952
49,4,3,4,0.39399894817129527
50,1,3,4,0.3150712066845642
50,2,3,4,0.3232462863840933
50,3,3,4,0.3225437121826977
50,4,3,4,0.38538072358494224
51,1,3,4,0.31126116424793315
51,2,3,4,0.32668415700424747
51,3,3,4,0.3348750915810469
51,4,3,4,0.40083888023243447
52,1,3,4,0.3206342532040183
52,2,3,4,0.3440609010663892
52,3,3,4,0.3449371941517511
52,4,3,4,0.3954073106759685
53,1,3,4,0.335135008044928
53,2,3,4,0.3453723023610097
53,3,3,4,0.35329478014278515
53,4,3,4,0.4029896792382279
54,1,3,4,0.33967174768020936
54,2,3,4,0.34760940101927207
54,3,3,4,0.34126761592245375
54,4,3,4,0.4071966456524658
55,1,3,4,0.3236376993288584
55,2,3,4,0.3478217070583832
55,3,3,4,0.3239591154550793
55,4,3,4,0.4064072365978097
56,1,3,4,0.3299736327008116
56,2,3,4,0.3636813427918357
56,3,3,4,0.334983061011444
56,4,3,4,0.39689864051973656
57,1,3,4,0.3346195141583004
57,2,3,4,0.356944046565028
57,3,3,4,0.34349527150638537
57,4,3,4,0.3957985106875099
58,1,3,4,0.3509859928280883
58,2,3,4,0.3610005313697058
58,3,3,4,0.3697671382359654
58,4,3,4,0.42154674452654195
59,1,3,4,0.3519335457506453
59,2,3,4,0.35792559806958446
59,3,3,4,0.357750540650704
59,4,3,4,0.4203941472052871
0,1,4,4,0.18541890448665937
0,2,4,4,0.2120677733551311
0,3,4,4,0.24976132473187718
0,4,4,4,0.296823440123855
1,1,4,4,0.17772089019952184
1,2,4,4,0.20186595234938803
1,3,4,4,0.2363587666743444
1,4,4,4,0.2794522185571626
2,1,4,4,0.1775069855466614
2,2,4,4,0.19794832580073105
2,3,4,4,0.22670843126927304
2,4,4,4,0.26829067714880617
3,1,4,4,0.18327266895593297
3,2,4,4,0.204322065810035
3,3,4,4,0.23797403700428887
3,4,4,4,0.28078277846768895
4,1,4,4,0.19397309509208316
4,2,4,4,0.21708728967678473
4,3,4,4,0.25161752578880014
4,4,4,4,0.29447550001555534
5,1,4,4,0.19126664931204074
5,2,4,4,0.21146157926479694
5,3,4,4,0.24866716100808306
5,4,4,4,0.28722776031139263
6,1,4,4,0.1935448360784519
6,2,4,4,0.2244258505879937
6,3,4,4,0.2578677468850269
6,4,4,4,0.3036262521405714
7,1,4,4,0.19958394224157622
7,2,4,4,0.22840590800174843
7,3,4,4,0.2697676776049397
7,4,4,4,0.3295026901359328
8,1,4,4,0.20633220547000825
8,2,4,4,0.2271078319082367
8,3,4,4,0.25995121069239013
8,4,4,4,0.3027442300944571
9,1,4,4,0.2067977139126763
9,2,4,4,0.22634528741559
9,3,4,4,0.2592009624983592
9,4,4,4,0.30327883320668336
10,1,4,4,0.21556720739593282
10,2,4,4,0.22632389755719237
10,3,4,4,0.25521490528199153
10,4,4,4,0.2875718078242381
11,1,4,4,0.2193085014321974
11,2,4,4,0.23367706623052203
11,3,4,4,0.2585168361442548
11,4,4,4,0.29352224757139134
12,1,4,4,0.21287948199223924
12,2,4,4,0.22799706237399492
12,3,4,4,0.26047534632333547
12,4,4,4,0.30188113326290256
13,1,4,4,0.2196995067849269
13,2,4,4,0.23962295141583265
13,3,4,4,0.27141842794207366
13,4,4,4,0.31813791582163287
14,1,4,4,0.21893975642452707
14,2,4,4,0.2343794976859204
14,3,4,4,0.2659135731769523
14,4,4,4,0.3065618647023216
15,1,4,4,0.22255558802796777
15,2,4,4,0.24044366175073834
15,3,4,4,0.27394803943768625
15,4,4,4,0.31632802154474926
16,1,4,4,0.25190247561506607
16,2,4,4,0.25079275298025894
16,3,4,4,0.26679604943750945
16,4,4,4,0.2933424600750302
17,1,4,4,0.23430536970942012
17,2,4,4,0.24681078776258897
17,3,4,4,0.2735465897789341
17,4,4,4,0.3167064411614905
18,1,4,4,0.22989703308264034
18,2,4,4,0.24240089805515452
18,3,4,4,0.2714300493028893
18,4,4,4,0.304753010373197
19,1,4,4,0.24697214828679542
19,2,4,4,0.2612315849324744
19,3,4,4,0.29291852977182725
19,4,4,4,0.3320205462193224
20,1,4,4,0.24825200189599722
20,2,4,4,0.25402365250321846
20,3,4,4,0.28376236421193946
20,4,4,4,0.317578008341481
21,1,4,4,0.24835822578704705
21,2,4,4,0.2707554720271166
21,3,4,4,0.3029315495443935
21,4,4,4,0.33801185319939353
22,1,4,4,0.2797571545365898
22,2,4,4,0.27776425132509835
22,3,4,4,0.29568437665630876
22,4,4,4,0.3216721560501428
23,1,4,4,0.2578715833119801
23,2,4,4,0.2758520242322466
23,3,4,4,0.3089230768522632
23,4,4,4,0.350602680771553
24,1,4,4,0.26237151406348846
24,2,4,4,0.2711628104064804
24,3,4,4,0.29423116408374855
24,4,4,4,0.3341278363565666
25,1,4,4,0.28248926349251335
25,2,4,4,0.27326509941733
25,3,4,4,0.2841019027851876
25,4,4,4,0.3108864058868104
26,1,4,4,0.26206310150900325
26,2,4,4,0.2700366256453854
26,3,4,4,0.2974616726866971
26,4,4,4,0.33836234713882035
27,1,4,4,0.2872761873673756
27,2,4,4,0.2887522162193302
27,3,4,4,0.3165207800107804
27,4,4,4,0.3544931309704908
28,1,4,4,0.2925731148505126
28,2,4,4,0.28684962243614576
28,3,4,4,0.30666778221161434
28,4,4,4,0.3210930043122346
29,1,4,4,0.2871998886662174
29,2,4,4,0.2836896333453224
29,3,4,4,0.2673657338030245
29,4,4,4,0.3018369400696984
30,1,4,4,0.2678526930199422
30,2,4,4,0.2753672643517018
30,3,4,4,0.3039799063046301
30,4,4,4,0.34075029534773377
31,1,4,4,0.29430350507517267
31,2,4,4,0.29005801769323725
31,3,4,4,0.3073470240018783
31,4,4,4,0.33290424935741253
32,1,4,4,0.3149858472049224
32,2,4,4,0.30909408657860526
32,3,4,4,0.32280818281026785
32,4,4,4,0.34261446923858996
33,1,4,4,0.28724581085915835
33,2,4,4,0.287041973072563
33,3,4,4,0.30277740326007496
33,4,4,4,0.3286629338108832
34,1,4,4,0.28701038737591433
34,2,4,4,0.29522770883812893
34,3,4,4,0.3323664780636542
34,4,4,4,0.3729893662612619
35,1,4,4,0.3441994947977603
35,2,4,4,0.3222171516596208
35,3,4,4,0.3313791489947378
35,4,4,4,0.33055091624695954
36,1,4,4,0.4050843324769576
36,2,4,4,0.4024645725981492
36,3,4,4,0.41608358575162613
36,4,4,4,0.4400782281393955
37,1,4,4,0.32564977140031404
37,2,4,4,0.3174053703921389
37,3,4,4,0.3409502554642835
37,4,4,4,0.3635258767649162
38,1,4,4,0.3403461937197756
38,2,4,4,0.3322257207298804
38,3,4,4,0.3470785173315565
38,4,4,4,0.36098590208562586
39,1,4,4,0.27963816200206865
39,2,4,4,0.2570196899690213
39,3,4,4,0.27980226279889076
39,4,4,4,0.3086320385497328
40,1,4,4,0.34407526630601043
40,2,4,4,0.33285560657280366
40,3,4,4,0.3519698502547379
40,4,4,4,0.3710474621171824
41,1,4,4,0.32552320484201214
41,2,4,4,0.3464738269576253
41,3,4,4,0.3843576324970156
41,4,4,4,0.43509795879518337
42,1,4,4,0.35262353795098306
42,2,4,4,0.40288281810317367
42,3,4,4,0.4917026504602225
42,4,4,4,0.28922106002175907
43,1,4,4,0.4337161510863217
43,2,4,4,0.4250621114786542
43,3,4,4,0.4441379507820499
43,4,4,4,0.463393457795267
44,1,4,4,0.428609010482592
44,2,4,4,0.4214188378650683
44,3,4,4,0.4295191795407525
44,4,4,4,0.45464892912946075
45,1,4,4,0.35301834422739437
45,2,4,4,0.3449674008307518
45,3,4,4,0.3663552832179391
45,4,4,4,0.38194255978722647
46,1,4,4,0.37028467872106263
46,2,4,4,0.34949755224289225
46,3,4,4,0.3638802520709818
46,4,4,4,0.3985580999604858
47,1,4,4,0.29502367596412615
47,2,4,4,0.2878364662924475
47,3,4,4,0.3016914050387565
47,4,4,4,0.3170506781819085
48,1,4,4,0.3024246273127124
48,2,4,4,0.2967032625600884
48,3,4,4,0.29819915951939435
48,4,4,4,0.3186485032049494
49,1,4,4,0.3179704764191147
49,2,4,4,0.29185761206497984
49,3,4,4,0.2962959000294675
49,4,4,4,0.32715738364763824
50,1,4,4,0.32370199112867576
50,2,4,4,0.2879523283203115
50,3,4,4,0.29921680699383946
50,4,4,4,0.3130614282795868
51,1,4,4,0.3128866106257156
51,2,4,4,0.28725944554730576
51,3,4,4,0.31533321466273256
51,4,4,4,0.3381724017200619
52,1,4,4,0.32708090052584393
52,2,4,4,0.30638063069216226
52,3,4,4,0.3096224025362006
52,4,4,4,0.32901480220829094
53,1,4,4,0.32687265040177127
53,2,4,4,0.30196109713551356
53,3,4,4,0.3248148806342003
53,4,4,4,0.3329884356664552
54,1,4,4,0.3247675853821903
54,2,4,4,0.31884914779564943
54,3,4,4,0.30442264650266726
54,4,4,4,0.31963064491872584
55,1,4,4,0.3330354130598262
55,2,4,4,0.30391380748412006
55,3,4,4,0.3151536916295311
55,4,4,4,0.3257421193802221
56,1,4,4,0.32769292457233223
56,2,4,4,0.3081684131035317
56,3,4,4,0.302755095446952
56,4,4,4,0.32763659187153354
57,1,4,4,0.33986421766866637
57,2,4,4,0.32133489128251314
57,3,4,4,0.32406132413559435
57,4,4,4,0.32827497864911487
58,1,4,4,0.34733393695764603
58,2,4,4,0.31225847839956467
58,3,4,4,0.31025493546672755
58,4,4,4,0.32396305783689083
59,1,4,4,0.33157143488021396
59,2,4,4,0.3296105630380821
59,3,4,4,0.332438258026327
59,4,4,4,0.3515993406294611
0,1,5,4,0.19260478629806208
0,2,5,4,0.22005325576818618
0,3,5,4,0.25226568410450056
0,4,5,4,0.30771690201421525
1,1,5,4,0.19231834323575533
1,2,5,4,0.2095459359790797
1,3,5,4,0.230185263336245
1,4,5,4,0.2739308130403375
2,1,5,4,0.18633418265357587
2,2,5,4,0.20933291145405775
2,3,5,4,0.23573711042784495
2,4,5,4,0.28299103510352075
3,1,5,4,0.18620642359053857
3,2,5,4,0.20610894812428285
3,3,5,4,0.23002001916145987
3,4,5,4,0.2750107360325314
4,1,5,4,0.19761647689688272
4,2,5,4,0.21891683890501043
4,3,5,4,0.2422353976152287
4,4,5,4,0.29048562885708684
5,1,5,4,0.20377284619951103
5,2,5,4,0.2250068287627856
5,3,5,4,0.2502210876018128
5,4,5,4,0.2921236306482808
6,1,5,4,0.19864701237192234
6,2,5,4,0.22388705459171934
6,3,5,4,0.25346212853717826
6,4,5,4,0.3023707336514779
7,1,5,4,0.2091326129897189
7,2,5,4,0.22641133964239846
7,3,5,4,0.2509332423069485
7,4,5,4,0.29260054322880935
8,1,5,4,0.20783034844967535
8,2,5,4,0.22568631726535915
8,3,5,4,0.2522981787206876
8,4,5,4,0.288803758930756
9,1,5,4,0.21154901506229373
9,2,5,4,0.24982264475614888
9,3,5,4,0.2847741292856312
9,4,5,4,0.33981997570142075
10,1,5,4,0.2251547861988356
10,2,5,4,0.23814674979541428
10,3,5,4,0.25723462105740563
10,4,5,4,0.2910527774560469
11,1,5,4,0.2103283331986185
11,2,5,4,0.23914485778422465
11,3,5,4,0.27357136051461195
11,4,5,4,0.31809725316587795
12,1,5,4,0.22008077373053286
12,2,5,4,0.2506655353902356
12,3,5,4,0.28538461662550896
12,4,5,4,0.3320241406694193
13,1,5,4,0.24434661237297584
13,2,5,4,0.2587615919677782
13,3,5,4,0.27763384457667745
13,4,5,4,0.3090621705859489
14,1,5,4,0.22858255251775494
14,2,5,4,0.24618416100879703
14,3,5,4,0.27440060515979536
14,4,5,4,0.3049866875215667
15,1,5,4,0.22719974194579218
15,2,5,4,0.25404957429602804
15,3,5,4,0.28164407488040816
15,4,5,4,0.3258186973615738
16,1,5,4,0.2444547682677108
16,2,5,4,0.27180403270340237
16,3,5,4,0.30760302124460426
16,4,5,4,0.3465848302601867
17,1,5,4,0.24557446035211566
17,2,5,4,0.2624039436724958
17,3,5,4,0.2830954493042978
17,4,5,4,0.3137686231363167
18,1,5,4,0.2313961787596365
18,2,5,4,0.25247005398326816
18,3,5,4,0.2822895522814781
18,4,5,4,0.3125287591226723
19,1,5,4,0.23770757869178366
19,2,5,4,0.2534987629591627
19,3,5,4,0.283513993288885
19,4,5,4,0.3052575760240186
20,1,5,4,0.2427530864244905
20,2,5,4,0.2635283063856867
20,3,5,4,0.28501078941457236
20,4,5,4,0.3107220092573394
21,1,5,4,0.2376341883738805
21,2,5,4,0.2585557663000084
21,3,5,4,0.2893488078482651
21,4,5,4,0.3170425606068432
22,1,5,4,0.25969984196516893
22,2,5,4,0.2666623777916852
22,3,5,4,0.2788365519082484
22,4,5,4,0.29108773368882324
23,1,5,4,0.2620194803806692
23,2,5,4,0.3003177219685373
23,3,5,4,0.35139067309848737
23,4,5,4,0.3937202027017616
24,1,5,4,0.3136186522767159
24,2,5,4,0.32437506786494
24,3,5,4,0.348129407664753
24,4,5,4,0.37212618199104863
25,1,5,4,0.2528401922547139
25,2,5,4,0.2801288699934523
25,3,5,4,0.3125734695526012
25,4,5,4,0.34512763547622594
26,1,5,4,0.2722924624057349
26,2,5,4,0.2979795240314478
26,3,5,4,0.332934268286068
26,4,5,4,0.3629509232429447
27,1,5,4,0.2740756967430519
27,2,5,4,0.2862215715169857
27,3,5,4,0.31334151132371235
27,4,5,4,0.3359148827924151
28,1,5,4,0.2626338823149323
28,2,5,4,0.29410418568371977
28,3,5,4,0.3358608166550935
28,4,5,4,0.3658875261906477
29,1,5,4,0.3006352989357311
29,2,5,4,0.31371585377254924
29,3,5,4,0.32888388431654125
29,4,5,4,0.33715527638655063
30,1,5,4,0.26276880432480165
30,2,5,4,0.29784315359266034
30,3,5,4,0.3460556889510346
30,4,5,4,0.3844250767776171
31,1,5,4,0.26918904570584884
31,2,5,4,0.2861913394294079
31,3,5,4,0.31002601700476173
31,4,5,4,0.32767150449979066
32,1,5,4,0.2747499599449068
32,2,5,4,0.29018055295498313
32,3,5,4,0.3139624869992016
32,4,5,4,0.33378872168475815
33,1,5,4,0.27612737248463726
33,2,5,4,0.30088867237166406
33,3,5,4,0.3329718097224359
33,4,5,4,0.3553077442844688
34,1,5,4,0.2975785466723997
34,2,5,4,0.3037966467174127
34,3,5,4,0.33435087928705204
34,4,5,4,0.3362982105964571
35,1,5,4,0.2878719750054345
35,2,5,4,0.30475277916555854
35,3,5,4,0.33428323416229017
35,4,5,4,0.3539352460820186
36,1,5,4,0.3514218749786747
36,2,5,4,0.3981341866926399
36,3,5,4,0.4578475808817009
36,4,5,4,0.5080347504175786
37,1,5,4,0.3630141438568266
37,2,5,4,0.35301401539031313
37,3,5,4,0.3544700434556419
37,4,5,4,0.3375898677518893
38,1,5,4,0.3481030454502266
38,2,5,4,0.332338115499475
38,3,5,4,0.3388839347332758
38,4,5,4,0.3184278080680457
39,1,5,4,0.33624295942038107
39,2,5,4,0.34491626382127416
39,3,5,4,0.379989491539408
39,4,5,4,0.4002235718662596
40,1,5,4,0.33171225555037975
40,2,5,4,0.3380775466830962
40,3,5,4,0.37017328550398004
40,4,5,4,0.37101041036547566
41,1,5,4,0.33567311301541936
41,2,5,4,0.3468640459673879
41,3,5,4,0.37221745113316435
41,4,5,4,0.3631496548355838
42,1,5,4,0.27326612720038784
42,2,5,4,0.2829650710162017
42,3,5,4,0.30634242474563106
42,4,5,4,0.30095499301072204
43,1,5,4,0.4058685604876332
43,2,5,4,0.4182942916932573
43,3,5,4,0.4525272004561894
43,4,5,4,0.45716208015359877
44,1,5,4,0.4139903605112802
44,2,5,4,0.43125855874213087
44,3,5,4,0.4517428182953676
44,4,5,4,0.45302269754702684
45,1,5,4,0.34623442798876447
45,2,5,4,0.3571354940904495
45,3,5,4,0.38173187804165787
45,4,5,4,0.3919674224214756
46,1,5,4,0.2834153552869924
46,2,5,4,0.2895655578134424
46,3,5,4,0.3200802108957167
46,4,5,4,0.32940482923939984
47,1,5,4,0.2835765399544776
47,2,5,4,0.29410617209622025
47,3,5,4,0.3192078744009471
47,4,5,4,0.320754956439464
48,1,5,4,0.28989826462537316
48,2,5,4,0.30768771224587443
48,3,5,4,0.3261639160180084
48,4,5,4,0.3257107220189553
49,1,5,4,0.3085344674616753
49,2,5,4,0.3057258302136932
49,3,5,4,0.3192374921486135
49,4,5,4,0.334565022943904
50,1,5,4,0.3038301616720356
50,2,5,4,0.30104019948716343
50,3,5,4,0.33486754298471544
50,4,5,4,0.3293258452979271
51,1,5,4,0.29983775286971076
51,2,5,4,0.30721017126664
51,3,5,4,0.34550547809306
51,4,5,4,0.33061814911904364
52,1,5,4,0.3117049181583216
52,2,5,4,0.31404610165455654
52,3,5,4,0.3417047058167821
52,4,5,4,0.33842469906464867
53,1,5,4,0.31149491682558206
53,2,5,4,0.3177895977853742
53,3,5,4,0.34415640095268396
53,4,5,4,0.3238795616895476
54,1,5,4,0.31772513579380357
54,2,5,4,0.32746562892802733
54,3,5,4,0.35270695132887114
54,4,5,4,0.3301661619536816
55,1,5,4,0.31663538008683356
55,2,5,4,0.33356783092868686
55,3,5,4,0.35625169022009756
55,4,5,4,0.3419665748445617
56,1,5,4,0.31615792993298253
56,2,5,4,0.315122376079187
56,3,5,4,0.35983385965831044
56,4,5,4,0.33625399003356826
57,1,5,4,0.3205675545451919
57,2,5,4,0.3149166076121196
57,3,5,4,0.3589958004796412
57,4,5,4,0.3474830066555956
58,1,5,4,0.3134396978148243
58,2,5,4,0.33995766746202727
58,3,5,4,0.3689565290250464
58,4,5,4,0.34083218736432863
59,1,5,4,0.33621164482539145
59,2,5,4,0.33430178065774063
59,3,5,4,0.3469849012888739
59,4,5,4,0.3425621863653061
0,1,6,4,0.19187383683478793
0,2,6,4,0.2056810150313916
0,3,6,4,0.24547733248681344
0,4,6,4,0.28036583634605716
1,1,6,4,0.18575820949080676
1,2,6,4,0.20391817204030513
1,3,6,4,0.24467065380771374
1,4,6,4,0.28206106214760585
2,1,6,4,0.19078164131182382
2,2,6,4,0.21296534532918135
2,3,6,4,0.25678571350299073
2,4,6,4,0.2960835439858926
3,1,6,4,0.18700633942758846
3,2,6,4,0.20731256611614665
3,3,6,4,0.24861713902600516
3,4,6,4,0.28046699056200375
4,1,6,4,0.21029363818021798
4,2,6,4,0.22603752936355911
4,3,6,4,0.25985809220657324
4,4,6,4,0.2926463621757478
5,1,6,4,0.19066982274759403
5,2,6,4,0.21632247523117518
5,3,6,4,0.26007412489404785
5,4,6,4,0.2958726089426678
6,1,6,4,0.19917904631693267
6,2,6,4,0.21784383501395338
6,3,6,4,0.24987914051014953
6,4,6,4,0.27841906080347784
7,1,6,4,0.1991763925908529
7,2,6,4,0.2229118197878185
7,3,6,4,0.2673673521471507
7,4,6,4,0.3026284334243614
8,1,6,4,0.2107973758110473
8,2,6,4,0.23050823603203277
8,3,6,4,0.2660040102882406
8,4,6,4,0.29621896585808927
9,1,6,4,0.20625541273558212
9,2,6,4,0.22751008553798716
9,3,6,4,0.2633153669008686
9,4,6,4,0.2902938488855255
10,1,6,4,0.21126843095003173
10,2,6,4,0.2439152692892579
10,3,6,4,0.2866643341345409
10,4,6,4,0.3243110266824344
11,1,6,4,0.2130673493960265
11,2,6,4,0.2541408397157984
11,3,6,4,0.30499550666414377
11,4,6,4,0.3480695614986218
12,1,6,4,0.22179152684580095
12,2,6,4,0.2502404011503853
12,3,6,4,0.2851649383149453
12,4,6,4,0.3182298271263312
13,1,6,4,0.2150755638743999
13,2,6,4,0.23940890224272487
13,3,6,4,0.2670342932287616
13,4,6,4,0.2882759158119078
14,1,6,4,0.22893006232190394
14,2,6,4,0.2484675462562672
14,3,6,4,0.27249226330324217
14,4,6,4,0.2927485536345814
15,1,6,4,0.22085251182324156
15,2,6,4,0.24859280533587322
15,3,6,4,0.2823134915498262
15,4,6,4,0.3090314969419723
16,1,6,4,0.2313713589479088
16,2,6,4,0.2574516688089075
16,3,6,4,0.289921762772461
16,4,6,4,0.3177614658574494
17,1,6,4,0.2796795465936333
17,2,6,4,0.2854913419851664
17,3,6,4,0.2901757314049885
17,4,6,4,0.28451505851324654
18,1,6,4,0.2437950367883318
18,2,6,4,0.2615420208629496
18,3,6,4,0.27913322842983895
18,4,6,4,0.289086328209355
19,1,6,4,0.23034875348510553
19,2,6,4,0.25304833207127103
19,3,6,4,0.2802825679621519
19,4,6,4,0.30149580668114195
20,1,6,4,0.23056768068434447
20,2,6,4,0.26129362206695217
20,3,6,4,0.2817435299109048
20,4,6,4,0.2980397059494895
21,1,6,4,0.24845722785049978
21,2,6,4,0.2794769012339082
21,3,6,4,0.30504584085275965
21,4,6,4,0.32738466663737875
22,1,6,4,0.2528198571017414
22,2,6,4,0.2837631631006528
22,3,6,4,0.30688297085902494
22,4,6,4,0.3242978115442518
23,1,6,4,0.28141881726862866
23,2,6,4,0.3025382144663185
23,3,6,4,0.31426212742915755
23,4,6,4,0.3259380207722423
24,1,6,4,0.255097396330464
24,2,6,4,0.2808039993459924
24,3,6,4,0.29710143671862516
24,4,6,4,0.3060537829772184
25,1,6,4,0.26128446340558686
25,2,6,4,0.2953090542876556
25,3,6,4,0.3213289892196149
25,4,6,4,0.34367511151321284
26,1,6,4,0.2555173429573989
26,2,6,4,0.2815169541355672
26,3,6,4,0.3045988333156422
26,4,6,4,0.31602123695907514
27,1,6,4,0.26958165624067565
27,2,6,4,0.2981123852562547
27,3,6,4,0.31833904191702267
27,4,6,4,0.3349958534216843
28,1,6,4,0.272679226059419
28,2,6,4,0.29846563077413396
28,3,6,4,0.3153180745260762
28,4,6,4,0.3244906161252345
29,1,6,4,0.27017339356290926
29,2,6,4,0.3118669260068826
29,3,6,4,0.3411809369969443
29,4,6,4,0.3621909836201714
30,1,6,4,0.2769861517504093
30,2,6,4,0.30916266596874076
30,3,6,4,0.32603114673458294
